   0  67       60215     1182.19     -1.6057     1.57916
   0  68       37666     905.218     -1.4716     1.38788
   0  69       29351     694.712    -1.31975     1.37439
   0  70       23848     549.954    -1.50217     1.32344
   0  71       20021     443.788    -1.78787     1.20231
   0  72       13599     362.787   -0.762736     1.17732
   0  73       11054     291.045   -0.607587     1.26603
   0  74        9066     235.092   -0.565365     1.31217
   0  75        7723     205.543   -0.440227     1.01907
   0  76        6723      173.28   -0.757396     1.07318
   0  77        5197     166.558   -0.332838    0.827141
   0  78        4724     135.613   -0.256603       0.873
   0  79        3653     117.404   -0.240552     0.78875
   0  80        3208     89.6044   -0.337382    0.825937
   0  81        4289     108.551   -0.139035    0.913449
   0  82        3629     80.3418    0.124206     1.21299
   0  83        3541     68.0119   -0.384455     1.66103
   0  84        2870     61.5855   0.0409617     1.05594
   0  85        2762     43.5018     1.99552     2.52074
   0  86        1907     34.1073    0.135783     1.26177
   0  87        1818     35.7609    0.732774     1.90403
   0  88        1835     36.6428    0.611665     1.53965
   0  89        2177     40.5477    0.115223    0.885461
   0  90        1896     44.6533   -0.231583    0.877805
   0  91        1715      34.941  -0.0889835    0.989562
   0  92        1675     31.3375   -0.482549     1.55954
   0  93        1612     27.5318   -0.508906     1.96485
   0  94        1376     27.6986   -0.864886     1.13454
   0  95         580     13.8142     4.20342     6.07062
   0  96         769     8.51056     1.18259      1.6886
   0  97         598      12.796 0.000550918     1.02146
   0  98         597     11.4979   -0.284163     1.29442
   0  99        1167     25.7008   -0.104393    0.901383
   0 100        1163     37.4154     1.71021     2.29015
   0 101        1138     19.3066     1.04777     5.56277
   0 102        1148     20.0564    0.523508     1.56958
   0 103        1151     20.0115     0.99741     1.24979
   0 104        1128     21.8707  -0.0691934     1.81227
   0 105        1094     23.1074   0.0131689     1.11776
   0 106        1082      24.262    0.197298    0.931515
   0 107        1033     20.8969    0.977335      1.5197
   1   0        4858     142.984    0.161283    0.999365
   1   1        4941     134.398  -0.0415674    0.744064
   1   2        4812     196.139    0.128438    0.591961
   1   3        5331     206.763    0.129366    0.598246
   1   4        5256      218.65    0.138101    0.604831
   1   5        5726     225.071  -0.0385753    0.656654
   1   6        5753     208.205  -0.0179784    0.655068
   1   7        6003     225.724    0.030275    0.627841
   1   8        6307     218.551  -0.0134756    0.698957
   1   9        6312     205.698    -0.15583    0.676893
   1  10        6991     240.158   -0.275988     0.80043
   1  11        7081     242.161   -0.117134    0.767572
   1  12        6726     243.913   -0.190068    0.692447
   1  13        8128     260.179   -0.193677    0.774037
   1  14        8765     327.476   -0.319914    0.689273
   1  15        9317     317.744   -0.420876    0.744425
   1  16        9438      300.52    -0.19958    0.827553
   1  17       10440     351.759   -0.634133    0.848697
   1  18       10277     319.742    0.415309     0.92255
   1  19       11505     388.182    0.146054    0.824937
   1  20       12841     490.644    0.294231    0.748571
   1  21       14199     528.327    0.225321    0.821131
   1  22       15716     571.936    0.186509    0.749581
   1  23       17530     672.668    0.013681    0.708748
   1  24       19381     694.706   -0.054581    0.835932
   1  25       20010     753.375    0.195783    0.660256
   1  26       23387     939.785  -0.0479422    0.640533
   1  27       26047     948.206   -0.110937    0.708918
   1  28       29820     1154.93   -0.220362    0.738001
   1  29       31117      1438.3  -0.0682027    0.606725
   1  30       36769     1580.43   -0.175059    0.650768
   1  31       43001     1795.08  -0.0402775    0.624402
   1  32       49143     2261.81   -0.238712    0.584647
   1  33       55864     2536.93   -0.276274    0.653178
   1  34       63685     2307.77   -0.173024    0.728467
   1  35       74971     2937.59   -0.123509    0.703785
   1  36       87490     2882.74   -0.799516    0.738088
   1  37       99021     3475.73   -0.904204    0.698675
   1  38      113654     3982.49   -0.759332    0.737499
   1  39      131242     4485.16   -0.754541    0.768563
   1  40      151648     4995.61   -0.655597    0.789686
   1  41      177083     5751.13     -0.7907    0.801126
   1  42      206457     6827.07   -0.726465    0.812588
   1  43      235779     7256.45   -0.709666    0.873657
   1  44      280317     8279.95   -0.679756    0.867354
   1  45      342537     8963.58   -0.661589    0.947985
   1  46      397989     10512.5   -0.645101    0.941096
   1  47      466977     11426.9   -0.463603    0.994225
   1  48      521435     11080.5   -0.403587     1.08728
   1  49      597138     9960.48   -0.250942     1.41728
   1  50      629512     7857.86  -0.0559959     2.09573
   1  51      582576     6469.05   -0.216271     2.59903
   1  52      487559      4957.2      -3.175     2.42341
   1  53      318510     3419.84    -3.62755     1.98875
   1  54      203631     2061.59    -3.73725     3.15706
   1  55      379103      4256.9    -3.59209     2.09111
   1  56      519940     5249.28    -1.85556     6.49679
   1  57      523566     5230.39    -1.67935     5.82955
   1  58      599332     6914.79    0.139794     2.56999
   1  59      563902     9425.08   -0.242087     1.59019
   1  60      460732     9401.27    -0.41399      1.3307
   1  61      393066     8667.81   -0.557586     1.24884
   1  62      350872     7546.84   -0.558306     1.23667
   1  63      265332     7245.96   -0.648305     1.03566
   1  64      214576     6138.42    -0.76331     1.01859
   1  65      186106     5538.29    -0.76655    0.966497
   1  66      159953     4697.31   -0.789521    0.963346
   1  67      132815     4041.98   -0.799937    0.901972
   1  68      101104     3488.11   -0.860159    0.811707
   1  69       78626     2857.93   -0.918192    0.785947
   1  70       65711      2255.4    -1.18576    0.888371
   1  71       54588     1825.66    -1.12145    0.817545
   1  72       38689     1474.19   -0.293794    0.759572
   1  73       31488     1204.84   -0.317746    0.734417
   1  74       26324     1091.31   -0.299504    0.691054
   1  75       21920      924.35   -0.273216    0.670153
   1  76       18708     825.786   -0.165783    0.621661
   1  77       15130      733.46   -0.126777    0.616217
   1  78       14197     664.317   -0.124657    0.580195
   1  79       12004     541.961   -0.244777    0.592792
   1  80        9929      459.64   -0.139021    0.595547
   1  81       10208     433.276    -0.06069    0.640864
   1  82        9059     358.335  -0.0737908    0.615587
   1  83        7917     287.309  -0.0612716    0.710447
   1  84        6879     257.374   -0.010553    0.640233
   1  85        6406     209.006    0.133513    0.741314
   1  86        5823     211.224    0.239988    0.808715
   1  87        5289     162.823    0.227754    0.793338
   1  88        4236     135.657   0.0474294     0.82228
   1  89        4347     133.447    0.115029    0.748705
   1  90        4168     136.967   -0.174971    0.735217
   1  91        3859     128.982   -0.102551    0.676357
   1  92        3494     110.145   -0.205001    0.895371
   1  93        3189     110.974    0.042358    0.946516
   1  94        3059     111.915 -0.00887441    0.583695
   1  95        1962      84.977   0.0246581    0.606897
   1  96        2617     99.9319   0.0523202    0.601957
   1  97        2363     86.7909   -0.164416    0.657165
   1  98        1345     57.9769    -0.12115    0.577002
   1  99        2119     66.0057   -0.112842    0.807149
   1 100        2050     65.6994   -0.108033      0.7302
   1 101        1955     57.1365     -1.2795     2.06812
   1 102        1814     39.6595   0.0331849     1.51661
   1 103        1635     40.2213     0.13709     1.37042
   1 104        1574     39.8033   0.0119822     1.15471
   1 105        1490     30.2942    0.599454      1.1151
   1 106        1427      29.087    0.683737     2.06618
   1 107        1360     32.0979    0.313414      1.2483
  10   0       44345     1847.24   -0.110087    0.719052
  10   1       48309     2035.44   -0.122482    0.673903
  10   2       52002     2306.43  -0.0952371    0.660577
  10   3       53070     2349.37   -0.152126     0.65635
  10   4       55740     2714.29     -0.2083    0.571299
  10   5       57912     2737.89   -0.266155     0.56901
  10   6       60124     2875.21   -0.411569    0.584168
  10   7       63044     3462.46   -0.417004     0.53923
  10   8       65363      3636.9   -0.361597    0.527406
  10   9       69217     3659.33   -0.331475     0.55717
  10  10       73675     4130.72   -0.376865    0.509351
  10  11       77930     4476.54   -0.335348    0.497222
  10  12       82483     4370.78   -0.447058    0.522877
  10  13       85724      4767.3   -0.414078    0.500853
  10  14       90099     4727.54   -0.480531    0.507081
  10  15       94388     4913.36   -0.517796     0.52736
  10  16       99673     5667.95   -0.595934    0.501093
  10  17      104217     5800.94   -0.559623    0.502131
  10  18      110331     5553.01     0.52826    0.563159
  10  19      115725      6036.7    0.480732    0.541664
  10  20      122830     6292.25    0.547519    0.547823
  10  21      131653     6267.97    0.480678    0.569004
  10  22      137426     6417.12    0.534649     0.60889
  10  23      148155     6480.23     0.33463    0.632648
  10  24      155733      7011.3    0.355171    0.632801
  10  25      168188     7866.88     0.37435    0.599085
  10  26      176430     7698.65    0.397374    0.674846
  10  27      188628     8026.85     0.32127    0.677163
  10  28      203127     8860.15    0.254963    0.648339
  10  29      219588     9106.35      0.3619    0.686746
  10  30      233579     8953.72    0.346283    0.722123
  10  31      248757     9659.43    0.323991    0.720805
  10  32      268776     10283.9    0.170523    0.714465
  10  33      288837     11140.9    0.143478     0.70853
  10  34      313219     11934.1    0.199587    0.717836
  10  35      331726     11934.3    0.230787    0.760014
  10  36      361038     12583.5   -0.411072     0.73192
  10  37      377392     13637.7   -0.447649    0.714987
  10  38      406457     14169.7   -0.337362    0.760783
  10  39      439619     14251.2   -0.384897    0.818123
  10  40      469449       15561    -0.37573     0.83911
  10  41      514708     17381.7   -0.423546    0.803794
  10  42      555100     19257.6   -0.379594     0.77418
  10  43      603267     20856.4   -0.316653    0.805145
  10  44      656459     21624.2   -0.251223    0.841484
  10  45      721455     20970.6   -0.181892    0.910993
  10  46      756817     22403.7   -0.173799    0.866952
  10  47      807897     22608.6  -0.0622143    0.916221
  10  48      860274     21951.6   -0.155451    0.989995
  10  49      826841     16424.6   0.0378056       1.186
  10  50      864912     16975.6   -0.120758     1.19023
  10  51      822177     15442.7  -0.0049604     1.26932
  10  52      628054       11494  -0.0138205     1.27276
  10  53      436167     7235.18     -0.1651     1.52838
  10  54      580081     9729.37  0.00779984     1.49226
  10  55      816501     16220.8    -0.12575     1.29314
  10  56      942543       19258   -0.174151     1.28616
  10  57      890803     18730.7   -0.218053      1.2161
  10  58      857794     18189.2   -0.265231     1.27467
  10  59      757898     19219.9   -0.186429     1.12065
  10  60      710465     20293.9   -0.134812    0.949306
  10  61      693073     20424.8    -0.24564    0.935312
  10  62      623503     17935.8    -0.25619    0.954358
  10  63      544890     17263.3   -0.279838    0.906351
  10  64      506949     17591.6   -0.444533    0.805767
  10  65      480468     17204.7   -0.468835    0.761487
  10  66      434172     15902.7   -0.468884    0.741728
  10  67      398015     14577.3   -0.491681    0.742527
  10  68      359856     13447.8   -0.481722    0.725209
  10  69      331120     13450.8    -0.61764     0.68233
  10  70      305454     12787.3   -0.640241    0.665526
  10  71      279295     11170.8    -0.61268    0.672181
  10  72      253363     10743.2    0.404973    0.661733
  10  73      236048     10708.3    0.330323    0.600585
  10  74      222979     10026.9    0.344039    0.603087
  10  75      204808     8852.03     0.40581    0.632336
  10  76      188789     8392.91    0.435985    0.631109
  10  77      173574     7397.74    0.392254     0.67692
  10  78      161037     7198.47    0.339314    0.649853
  10  79      149566      6750.4    0.346367    0.665518
  10  80      137569     5850.39    0.432801    0.709848
  10  81      127313     5314.81    0.412439    0.746257
  10  82      119613     5139.84    0.289729    0.744208
  10  83      113284     4703.76    0.368208    0.786634
  10  84      105900     4052.76      0.4415    0.891062
  10  85       98501     3791.91    0.368225    0.791279
  10  86       92468     3400.07     0.35852    0.808219
  10  87       84943     3157.35    0.747306    0.785632
  10  88       79467     2865.82    0.201076    0.766612
  10  89       74068     2541.46    0.199066    0.739254
  10  90       68083     2563.74   -0.662008    0.798158
  10  91       63920     2636.73   -0.636253    0.768729
  10  92       60258      2569.5   -0.555112     0.79773
  10  93       56125     2463.35   -0.445384    0.772959
  10  94       52386     2492.04   -0.399364    0.703066
  10  95       47419     2342.79   -0.336261    0.703349
  10  96       43657     2406.25   -0.330287    0.601166
  10  97       40936     2432.54   -0.397552    0.528881
  10  98       37262     2108.66   -0.334489    0.509911
  10  99       34518      2087.3   -0.320239    0.497879
  10 100       31894     2065.49   -0.309283    0.451101
  10 101       29613     1794.01   -0.262531    0.483384
  10 102       26952      1669.3   -0.196421    0.463694
  10 103       24979     1414.24   -0.133669    0.508138
  10 104       22493     1290.91  -0.0526831    0.483562
  10 105       19464     1130.63  -0.0299651    0.506975
  10 106       17953     948.947  -0.0675525    0.564093
  10 107       16974     732.941  -0.0377241    0.690695
 100   0       90440     3531.56    0.612218    0.793877
 100   1       90648     3718.64    0.351224    0.776424
 100   2       94391     4229.11    0.270928    0.688102
 100   3       98306     4898.05    0.263976    0.612328
 100   4      103028     5291.63    0.112822    0.596612
 100   5      104890      5473.5  -0.0216433    0.569214
 100   6      106967     5912.75  -0.0521146    0.541468
 100   7      110261     6034.19  -0.0664531    0.528414
 100   8      113348     6249.85  -0.0356658    0.530952
 100   9      117045     6729.08  -0.0384804    0.519379
 100  10      119216     6785.86   -0.133197    0.527875
 100  11      122503     6502.28    0.022335    0.558379
 100  12      127213      7347.8    0.132508    0.515983
 100  13      131581     7394.73    0.152292    0.528371
 100  14      135697     7585.42    0.084274    0.516492
 100  15      137013     7818.97   0.0957757    0.513812
 100  16      142459     7824.11    0.135682    0.532497
 100  17      147747     8016.76     0.26243    0.542079
 100  18      152452     8401.11   -0.895316    0.547665
 100  19      154052     8431.06   -0.864037    0.534869
 100  20      160116     7927.15   -0.641698    0.608322
 100  21      165711     9076.21   -0.446597    0.539526
 100  22      171096     9026.46   -0.404017    0.553869
 100  23      180150     9601.66   -0.472107    0.535821
 100  24      182384     9890.77   -0.453861    0.524992
 100  25      188011     9613.51   -0.342134     0.56928
 100  26      196099     10148.4    -0.28143    0.553129
 100  27      206409     10939.1    -0.16445    0.542288
 100  28      207696       10583   -0.266174     0.55873
 100  29      213949     10064.4   -0.201195    0.601968
 100  30      220093     11231.6  -0.0328115    0.554392
 100  31      231904       11044  -0.0861884    0.574374
 100  32      242706     11263.5    -0.28044    0.575151
 100  33      236888       10905   -0.360142    0.597374
 100  34      245159     10809.1   -0.382842    0.609796
 100  35      254621     11073.1   -0.386284    0.609017
 100  36      273141     11251.1    0.532785    0.644049
 100  37      270801     11182.9    0.261342    0.641401
 100  38      270068     10774.2    0.214385    0.657203
 100  39      236647     9218.99    0.308379    0.660339
 100  40      186181     6580.91    0.360483    0.696253
 100  41      245864     9427.67    0.293152    0.662439
 100  42      261567     11396.4    0.167677    0.620985
 100  43      245599     10693.9    0.261701    0.631395
 100  44      253193     10938.2    0.268723    0.624017
 100  45      230450     11055.5    0.304628     0.57116
 100  46      218844     10320.3    0.203563    0.585782
 100  47      210471     9461.04     0.23088    0.626849
 100  48      209666     10216.1    0.355041     0.60263
 100  49      207992     9328.84    0.332389     0.63877
 100  50      196452     8758.07    0.332634    0.650212
 100  51      185404     8516.23    0.397788    0.652073
 100  52      180904      7554.4    0.621499    0.696742
 100  53      181745      7515.7    0.782985     0.68131
 100  54      172830     6659.31    0.632792    0.736728
 100  55      161981     6204.65    0.434931    0.869763
 100  56      155358     6075.75    0.474017    0.859798
 100  57      152819      6344.9    0.558653    0.818933
 100  58      147104      5804.4    0.546651    0.920996
 100  59      142601     5943.53    0.602216    0.750323
 100  60      131715     5223.72    0.549901    0.819204
 100  61      125874     5051.19    0.581427     0.82444
 100  62      126828     5228.45    0.578255    0.782476
 100  63      120766     5045.58    0.617197    0.711065
 100  64      113621     4515.29    0.500427    0.790747
 100  65      110139     4217.38    0.499638    0.931074
 100  66      107749     4440.77    0.613785    0.866184
 100  67      104643     4183.44    0.572053    0.794412
 100  68       99333     4129.69    0.694472    0.779368
 100  69       94935      3761.6    0.600675    0.761171
 100  70       91880     3629.57    0.681487    0.809662
 100  71       89035        3245    0.925574    0.876463
 100  72       86978     4017.64   -0.201484    0.665329
 100  73       82625     3851.68    -0.11224    0.671991
 100  74       80770     3770.89   -0.158014    0.659903
 100  75       78869     3889.34   -0.114797    0.634556
 100  76       77793     3706.64   -0.209308    0.667403
 100  77       74641     3717.43   -0.162919    0.631115
 100  78       71549     3279.91   -0.264152    0.687133
 100  79       69360     3325.96   -0.371517    0.674142
 100  80       68401     3375.62   -0.301711     0.64955
 100  81       67939     3343.64   -0.351543    0.658399
 100  82       65008     3021.16   -0.405343    0.650139
 100  83       63187     2879.78    -0.43892    0.727456
 100  84       62076     3058.99   -0.325921    0.643896
 100  85       61084      2857.5   -0.319041    0.696856
 100  86       58705     2881.52   -0.309308    0.640109
 100  87       56514     2531.45   -0.349439    0.698934
 100  88       54787     2554.81   -0.501508    0.687636
 100  89       53580     2528.62   -0.566652    0.685881
 100  90       52670     2540.44    0.297474    0.673687
 100  91       51142      2320.6    0.101118    0.669441
 100  92       49989     2254.46   0.0146189    0.710346
 100  93       48953     2317.84    0.107881    0.689492
 100  94       48097     2201.84   0.0590965    0.675618
 100  95       46736     2237.59    0.178907    0.662792
 100  96       45581     2066.99    0.177009    0.694645
 100  97       44581     2050.22     0.17845    0.682985
 100  98       44479     2080.72    0.269415    0.669304
 100  99       42800     1998.03    0.399383    0.699383
 100 100       40611      1748.8    0.354771    0.751733
 100 101       39743     1669.37    0.315519     0.80656
 100 102       39412     1708.22     0.51061    0.830076
 100 103       39171     1625.05    0.517614     0.75875
 100 104       37524     1508.12    0.699561    0.802354
 100 105       36405     1270.42    0.779863    0.952765
 100 106       35413     1078.35    0.965531     1.09635
 100 107       34373     956.263     1.11604     1.29263
 101   0       90955     3340.33    0.429213    0.875082
 101   1       92048     3750.42    0.313678    0.736564
 101   2       95904     4331.41    0.126374    0.704072
 101   3       99308     4796.04    0.167816     0.63105
 101   4      101762     4954.87  0.00801569    0.624632
 101   5      105477     5394.91  -0.0715742    0.569654
 101   6      108399     5368.88   -0.139254    0.602942
 101   7      111244     5662.97   -0.184419    0.574835
 101   8      113837     6171.72   -0.104909    0.525558
 101   9      118082     6417.55   -0.103372    0.563502
 101  10      121398     6503.66   -0.112738    0.546874
 101  11      123267      6776.1  -0.0860432    0.531909
 101  12      127266     7141.53   0.0632094    0.518188
 101  13      131814     7082.72   0.0629225    0.565578
 101  14      135643      7326.6   0.0709503    0.534209
 101  15      140580     7242.95   0.0174479    0.552662
 101  16      144045     7498.64    0.092652    0.570345
 101  17      148007      7788.6    0.201492    0.560083
 101  18      153685     8399.87   -0.885147    0.540603
 101  19      159061     8117.95   -0.833209    0.581409
 101  20      161277      8368.8    -0.64882    0.562134
 101  21      166410     8938.44   -0.529536    0.537027
 101  22      175014     8886.76   -0.481953    0.564525
 101  23      181080     9004.35    -0.48464    0.583632
 101  24      188225     9115.89    -0.49604    0.584175
 101  25      190740     9323.38   -0.457484    0.581331
 101  26      195037     9857.63   -0.379306    0.559434
 101  27      206947     10429.9   -0.251839    0.566063
 101  28      209932     10060.7   -0.274924    0.583996
 101  29      215835     10232.4   -0.211873    0.602929
 101  30      221043     10493.2  -0.0999106    0.581554
 101  31      234149     9941.46   -0.183985    0.660981
 101  32      241782       10403   -0.359291    0.628261
 101  33      247831     10146.4   -0.402677    0.654819
 101  34      246366     9981.41   -0.463418    0.662289
 101  35      251584       10501   -0.466886    0.635786
 101  36      275831     10386.4    0.447327    0.711355
 101  37      288632       11180    0.167106    0.654811
 101  38      277883     10487.5    0.195404     0.66439
 101  39      228453     8404.05    0.204605    0.679447
 101  40      184389     6338.08    0.206625    0.722584
 101  41      257778     9672.19    0.206723    0.668963
 101  42      276985     10473.1    0.147219    0.671421
 101  43      253407     10184.6    0.122426    0.654223
 101  44      241217     10349.5    0.195747    0.626755
 101  45      228251       10315    0.202415    0.609037
 101  46      218903     9506.54    0.139529     0.64501
 101  47      212315     9488.77    0.243067    0.622961
 101  48      208923     9435.52    0.190905    0.636236
 101  49      201412     8568.28      0.2073     0.65892
 101  50      193879     8047.25    0.282938    0.697293
 101  51      188279     7807.64    0.440988    0.682754
 101  52      182694     7224.09    0.518678    0.733611
 101  53      178162     6958.28    0.690462    0.741473
 101  54      169537     6265.92    0.536078     0.78269
 101  55      161896      6179.1    0.429377    0.864116
 101  56      156932     6029.16    0.461265    0.852861
 101  57      151022     5865.13    0.481584    0.807103
 101  58      144035     5476.71    0.493729    0.964876
 101  59      139515      5474.7    0.521591    0.920851
 101  60      133528     5182.04    0.612297    0.799596
 101  61      129989     4989.45    0.483087    0.822672
 101  62      125516     5026.56    0.574888    0.767176
 101  63      119453      4692.1    0.441135    0.885627
 101  64      114398      4446.4    0.474269    0.873329
 101  65      110535     4223.51    0.452761    0.867621
 101  66      106866     4076.23    0.512509    0.897052
 101  67      102808     3903.26    0.547682     1.00849
 101  68       98951     3910.66    0.546084    0.856841
 101  69       94175     3673.05     0.62825    0.846439
 101  70       91558      3624.8    0.542919    0.823816
 101  71       88593     3056.48    0.884462     1.00257
 101  72       85911        3811   -0.255033    0.711223
 101  73       83005     3733.03  -0.0954094    0.724151
 101  74       80618     3696.49  -0.0362837    0.680801
 101  75       78270     3471.21   -0.115192    0.691212
 101  76       76654     3442.14   -0.238973    0.729382
 101  77       74230        3537   -0.261786    0.653148
 101  78       71317     3309.94    -0.21475    0.677547
 101  79       69340     3197.06   -0.365409    0.691983
 101  80       68156     3255.77   -0.348855    0.675178
 101  81       66550     3104.48   -0.388246    0.714262
 101  82       65268     2967.69   -0.434524    0.729788
 101  83       63484     2914.61   -0.394987     0.71503
 101  84       61809     2778.77   -0.360234    0.696504
 101  85       60322     2684.47   -0.395755    0.688934
 101  86       58247     2729.68   -0.386252    0.673077
 101  87       56521     2554.78   -0.328178    0.698665
 101  88       55324     2396.89   -0.535993    0.792555
 101  89       53825     2428.79   -0.633036    0.767746
 101  90       51985     2339.75    0.240404    0.706282
 101  91       51127      2315.2    0.130667    0.699758
 101  92       49828     2225.99    0.128959    0.738265
 101  93       48764     2122.79   0.0653716     0.72333
 101  94       47582     2063.88    0.078839     0.73943
 101  95       46635     2104.86   0.0798862    0.732291
 101  96       45862     2082.53    0.145087    0.667895
 101  97       44833     1990.49      0.1184    0.694439
 101  98       44206     1974.34    0.174519    0.701191
 101  99       42289     1888.82     0.32084    0.704889
 101 100       40814     1751.11    0.333012    0.770776
 101 101       39823     1688.32    0.461934    0.787962
 101 102       39201     1597.07    0.470791    0.832954
 101 103       38920     1511.45    0.507296    0.852563
 101 104       37300     1450.99    0.588609    0.846006
 101 105       36244     1286.58    0.737676     0.90685
 101 106       35791     1091.63    0.820962      1.1182
 101 107       34774     946.595    0.975058     1.42033
 102   0       90854     3498.62    0.437625     0.80365
 102   1       93022     3714.76    0.333625    0.775291
 102   2       96266     4177.94    0.164132    0.729093
 102   3       99742     4910.46    0.171856    0.609038
 102   4      102966     4889.09  -0.0898194     0.61646
 102   5      105917     5318.37  -0.0115397    0.602716
 102   6      109051     5364.46   -0.108491     0.59334
 102   7      110969     5511.67   -0.199137    0.597623
 102   8      114283     5943.67   -0.188242     0.56695
 102   9      116930     6275.98    -0.10513    0.558668
 102  10      120865     6223.14   0.0337758    0.574505
 102  11      123543     6164.14  -0.0145748    0.598118
 102  12      127306     7000.78    0.096162    0.527048
 102  13      132506     6765.47  0.00283864    0.570607
 102  14      135852     7221.45    0.117843    0.539802
 102  15      140449     7134.57   0.0854727    0.581753
 102  16      143558     7116.51   0.0533031    0.611883
 102  17      147539     7665.65    0.253925    0.569449
 102  18      149854     7795.89   -0.839125    0.567621
 102  19      158016     7936.11   -0.697505    0.589628
 102  20      160577     7651.57   -0.555424    0.641172
 102  21      166505     8806.72   -0.456735    0.549383
 102  22      175337     8597.93   -0.482365     0.58412
 102  23      178990      9096.9   -0.399397    0.569571
 102  24      185105     8893.88   -0.428086    0.592175
 102  25      186996     8921.88   -0.449703    0.603054
 102  26      192465     9790.33   -0.396543     0.56527
 102  27      205782     10336.7   -0.285223    0.562746
 102  28      211653     9873.56   -0.227766    0.581935
 102  29      213778     9698.65   -0.163063    0.623489
 102  30      220796     10478.9   -0.131599    0.577159
 102  31      233294     9530.29   -0.248145    0.689839
 102  32      237373     10271.7   -0.295713    0.633302
 102  33      239005     9614.99   -0.397705    0.663609
 102  34      240178     9886.98   -0.505262    0.661776
 102  35      248313     10421.4   -0.552726    0.653821
 102  36      274649       10706    0.296019    0.670093
 102  37      274499     9988.97    0.276451     0.70178
 102  38      268211     9509.03    0.124623    0.737823
 102  39      196163     7029.25    0.208356    0.702238
 102  40      198114      6747.5    0.166759    0.712666
 102  41      258667     10103.1    0.227263    0.660573
 102  42      254912     10327.8    0.113673    0.652184
 102  43      238137     9823.85     0.11151    0.676374
 102  44      237890     10565.3   0.0773823    0.624822
 102  45      221148     10161.7    0.118243    0.596576
 102  46      212822     9265.97    0.162629    0.634635
 102  47      206438     8710.55    0.136973     0.66907
 102  48      206338     9407.73    0.212748    0.627763
 102  49      197568      8496.7     0.18791    0.638849
 102  50      188371     8341.05    0.280781    0.654968
 102  51      181131     7714.09    0.371867    0.685367
 102  52      176674      6760.1    0.450452    0.807185
 102  53      173142     6923.44    0.655903    0.745556
 102  54      169850     6375.96    0.550632    0.763204
 102  55      156778     5871.84    0.512313    0.872717
