#pulser generator data
#(shaping time) (number of data points) (step size) (rising tb threshold number) (default ndf)
232 2000 0.1 5 12
#(value) (rms) (total weight)
0.00173 0 1
0.00211 0 1
0.00258 0 1
0.00315 0 1
0.00384 0 1
0.00467 0 1
0.00565 0 1
0.00681 0 1
0.00818 0 1
0.00979 0 1
0.01165 0 1
0.01381 0 1
0.01629 0 1
0.01913 0 1
0.02235 0 1
0.02599 0 1
0.03008 0 1
0.03465 0 1
0.03973 0 1
0.04536 0 1
0.05155 0 1
0.05834 0 1
0.06574 0 1
0.07377 0 1
0.08246 0 1
0.09181 0 1
0.10184 0 1
0.11254 0 1
0.12392 0 1
0.13597 0 1
0.1487 0 1
0.16208 0 1
0.17611 0 1
0.19076 0 1
0.20602 0 1
0.22185 0 1
0.23822 0 1
0.25512 0 1
0.27249 0 1
0.29031 0 1
0.30854 0 1
0.32713 0 1
0.34605 0 1
0.36524 0 1
0.38467 0 1
0.40429 0 1
0.42406 0 1
0.44394 0 1
0.46387 0 1
0.48382 0 1
0.50374 0 1
0.5236 0 1
0.54334 0 1
0.56295 0 1
0.58237 0 1
0.60157 0 1
0.62053 0 1
0.6392 0 1
0.65756 0 1
0.67558 0 1
0.69323 0 1
0.7105 0 1
0.72736 0 1
0.74378 0 1
0.75976 0 1
0.77528 0 1
0.79031 0 1
0.80486 0 1
0.8189 0 1
0.83243 0 1
0.84545 0 1
0.85794 0 1
0.8699 0 1
0.88132 0 1
0.89221 0 1
0.90256 0 1
0.91237 0 1
0.92164 0 1
0.93037 0 1
0.93856 0 1
0.94622 0 1
0.95335 0 1
0.95995 0 1
0.96602 0 1
0.97158 0 1
0.97662 0 1
0.98115 0 1
0.98518 0 1
0.98871 0 1
0.99175 0 1
0.9943 0 1
0.99637 0 1
0.99797 0 1
0.9991 0 1
0.99978 0 1
1 0 1
0.99978 0 1
0.99912 0 1
0.99803 0 1
0.99653 0 1
0.99461 0 1
0.99228 0 1
0.98956 0 1
0.98645 0 1
0.98296 0 1
0.97911 0 1
0.97489 0 1
0.97032 0 1
0.96541 0 1
0.96017 0 1
0.95461 0 1
0.94873 0 1
0.94256 0 1
0.93609 0 1
0.92935 0 1
0.92234 0 1
0.91507 0 1
0.90755 0 1
0.8998 0 1
0.89183 0 1
0.88364 0 1
0.87526 0 1
0.86669 0 1
0.85795 0 1
0.84904 0 1
0.83998 0 1
0.83079 0 1
0.82147 0 1
0.81203 0 1
0.80249 0 1
0.79287 0 1
0.78316 0 1
0.77339 0 1
0.76356 0 1
0.75369 0 1
0.74379 0 1
0.73387 0 1
0.72393 0 1
0.714 0 1
0.70407 0 1
0.69417 0 1
0.68429 0 1
0.67445 0 1
0.66466 0 1
0.65493 0 1
0.64526 0 1
0.63566 0 1
0.62614 0 1
0.6167 0 1
0.60736 0 1
0.59812 0 1
0.58897 0 1
0.57994 0 1
0.57102 0 1
0.56222 0 1
0.55353 0 1
0.54498 0 1
0.53655 0 1
0.52825 0 1
0.52008 0 1
0.51206 0 1
0.50416 0 1
0.49641 0 1
0.48879 0 1
0.48131 0 1
0.47394 0 1
0.46667 0 1
0.45951 0 1
0.45246 0 1
0.44551 0 1
0.43867 0 1
0.43193 0 1
0.4253 0 1
0.41876 0 1
0.41232 0 1
0.40598 0 1
0.39973 0 1
0.39358 0 1
0.38751 0 1
0.38154 0 1
0.37565 0 1
0.36984 0 1
0.36411 0 1
0.35846 0 1
0.35289 0 1
0.34738 0 1
0.34195 0 1
0.33658 0 1
0.33128 0 1
0.32604 0 1
0.32086 0 1
0.31574 0 1
0.31067 0 1
0.30566 0 1
0.30069 0 1
0.29577 0 1
0.29089 0 1
0.28606 0 1
0.28126 0 1
0.27651 0 1
0.27179 0 1
0.2671 0 1
0.26244 0 1
0.25782 0 1
0.25322 0 1
0.24865 0 1
0.2441 0 1
0.23958 0 1
0.23507 0 1
0.23059 0 1
0.22612 0 1
0.22167 0 1
0.21724 0 1
0.21282 0 1
0.20941 0 1
0.20679 0 1
0.20419 0 1
0.20161 0 1
0.19906 0 1
0.19652 0 1
0.19401 0 1
0.19152 0 1
0.18905 0 1
0.1866 0 1
0.18417 0 1
0.18176 0 1
0.17937 0 1
0.177 0 1
0.17465 0 1
0.17232 0 1
0.17001 0 1
0.16773 0 1
0.16546 0 1
0.16322 0 1
0.161 0 1
0.1588 0 1
0.15662 0 1
0.15447 0 1
0.15235 0 1
0.15024 0 1
0.14817 0 1
0.14612 0 1
0.1441 0 1
0.14211 0 1
0.14015 0 1
0.13822 0 1
0.13632 0 1
0.13445 0 1
0.13261 0 1
0.13081 0 1
0.12905 0 1
0.12732 0 1
0.12563 0 1
0.12398 0 1
0.12237 0 1
0.1208 0 1
0.11928 0 1
0.11779 0 1
0.11636 0 1
0.11496 0 1
0.11362 0 1
0.11232 0 1
0.11108 0 1
0.10988 0 1
0.10873 0 1
0.10758 0 1
0.10642 0 1
0.10526 0 1
0.1041 0 1
0.10294 0 1
0.10178 0 1
0.10062 0 1
0.09947 0 1
0.09831 0 1
0.09716 0 1
0.09602 0 1
0.09488 0 1
0.09375 0 1
0.09263 0 1
0.09152 0 1
0.09041 0 1
0.08932 0 1
0.08824 0 1
0.08717 0 1
0.08611 0 1
0.08506 0 1
0.08403 0 1
0.083 0 1
0.082 0 1
0.08101 0 1
0.08003 0 1
0.07907 0 1
0.07812 0 1
0.07719 0 1
0.07628 0 1
0.07538 0 1
0.0745 0 1
0.07363 0 1
0.07278 0 1
0.07195 0 1
0.07114 0 1
0.07034 0 1
0.06956 0 1
0.0688 0 1
0.06805 0 1
0.06732 0 1
0.06661 0 1
0.06591 0 1
0.06524 0 1
