#pulser fitted from hits in range of 50~100 time-bucket
#similar to pulser_117.dat, but has longer tail that falls slowly down to zero
117 2023 0.1 4 8
0.00447498 0 1
0.00532497 0 1
0.00635938 0 1
0.00760599 0 1
0.00910477 0 1
0.0109689 0 1
0.0132412 0 1
0.0159626 0 1
0.0192238 0 1
0.023076 0 1
0.0276068 0 1
0.0329309 0 1
0.0391832 0 1
0.046424 0 1
0.054741 0 1
0.0644805 0 1
0.0756854 0 1
0.0883177 0 1
0.102495 0 1
0.118197 0 1
0.135476 0 1
0.154395 0 1
0.175035 0 1
0.197323 0 1
0.221194 0 1
0.246861 0 1
0.274176 0 1
0.302884 0 1
0.332894 0 1
0.363995 0 1
0.396035 0 1
0.42885 0 1
0.462278 0 1
0.496114 0 1
0.530142 0 1
0.564102 0 1
0.597798 0 1
0.631058 0 1
0.663686 0 1
0.695537 0 1
0.726448 0 1
0.756241 0 1
0.784718 0 1
0.811804 0 1
0.837402 0 1
0.861092 0 1
0.882862 0 1
0.902816 0 1
0.920855 0 1
0.937048 0 1
0.95137 0 1
0.963776 0 1
0.974194 0 1
0.982716 0 1
0.989409 0 1
0.994001 0 1
0.99662 0 1
0.997487 0 1
0.996616 0 1
0.994175 0 1
0.990232 0 1
0.984834 0 1
0.978012 0 1
0.9699 0 1
0.960617 0 1
0.950086 0 1
0.93844 0 1
0.925852 0 1
0.912372 0 1
0.898134 0 1
0.88321 0 1
0.867665 0 1
0.851556 0 1
0.834977 0 1
0.818014 0 1
0.80071 0 1
0.783143 0 1
0.765389 0 1
0.747496 0 1
0.729519 0 1
0.711505 0 1
0.6935 0 1
0.675553 0 1
0.657702 0 1
0.639986 0 1
0.622483 0 1
0.605218 0 1
0.588196 0 1
0.571448 0 1
0.554976 0 1
0.538797 0 1
0.522931 0 1
0.507408 0 1
0.492227 0 1
0.477391 0 1
0.462975 0 1
0.44897 0 1
0.435348 0 1
0.422123 0 1
0.409269 0 1
0.396785 0 1
0.38468 0 1
0.372968 0 1
0.361629 0 1
0.350651 0 1
0.34009 0 1
0.329927 0 1
0.320122 0 1
0.310681 0 1
0.301574 0 1
0.292794 0 1
0.284339 0 1
0.276209 0 1
0.268383 0 1
0.260844 0 1
0.253628 0 1
0.246714 0 1
0.240068 0 1
0.233687 0 1
0.22755 0 1
0.221647 0 1
0.215974 0 1
0.210529 0 1
0.205295 0 1
0.200256 0 1
0.195434 0 1
0.190813 0 1
0.186367 0 1
0.182096 0 1
0.177982 0 1
0.174022 0 1
0.170213 0 1
0.166552 0 1
0.163028 0 1
0.15963 0 1
0.15637 0 1
0.153236 0 1
0.150213 0 1
0.147302 0 1
0.14449 0 1
0.141776 0 1
0.139156 0 1
0.13663 0 1
0.134188 0 1
0.131824 0 1
0.129548 0 1
0.127351 0 1
0.125225 0 1
0.123167 0 1
0.121172 0 1
0.119239 0 1
0.117365 0 1
0.11555 0 1
0.113789 0 1
0.112079 0 1
0.110425 0 1
0.108821 0 1
0.10726 0 1
0.105742 0 1
0.104264 0 1
0.102824 0 1
0.101421 0 1
0.100056 0 1
0.0987271 0 1
0.0974311 0 1
0.096171 0 1
0.0949426 0 1
0.0937434 0 1
0.0925745 0 1
0.0914334 0 1
0.0903192 0 1
0.0892319 0 1
0.0881706 0 1
0.0871333 0 1
0.0861184 0 1
0.0851295 0 1
0.0841658 0 1
0.083223 0 1
0.0823007 0 1
0.0813966 0 1
0.0805096 0 1
0.0796413 0 1
0.0787926 0 1
0.0779614 0 1
0.0771465 0 1
0.0763502 0 1
0.0755713 0 1
0.0748083 0 1
0.0740617 0 1
0.0733302 0 1
0.0726132 0 1
0.0719094 0 1
0.0712186 0 1
0.0705399 0 1
0.069873 0 1
0.0692192 0 1
0.0685773 0 1
0.0679461 0 1
0.0673254 0 1
0.066715 0 1
0.0661157 0 1
0.065527 0 1
0.0649487 0 1
0.0643808 0 1
0.0638227 0 1
0.0632752 0 1
0.0627377 0 1
0.0622102 0 1
0.0616931 0 1
0.0611856 0 1
0.0606877 0 1
0.0602002 0 1
0.0597233 0 1
0.0592554 0 1
0.0587958 0 1
0.0583456 0 1
0.0579048 0 1
0.0574715 0 1
0.0570453 0 1
0.056626 0 1
0.0562135 0 1
0.0558083 0 1
0.0554102 0 1
0.0550188 0 1
0.0546339 0 1
0.0542558 0 1
0.0538837 0 1
0.053517 0 1
0.053156 0 1
0.0528006 0 1
0.0524499 0 1
0.0521038 0 1
0.0517636 0 1
0.0514296 0 1
0.0511013 0 1
0.0507789 0 1
0.0504619 0 1
0.0501504 0 1
0.0498445 0 1
0.0495429 0 1
0.049246 0 1
0.0489543 0 1
0.0486672 0 1
0.0483836 0 1
0.0481039 0 1
0.0478288 0 1
0.0475577 0 1
0.0472899 0 1
0.0470256 0 1
0.0467643 0 1
0.0465058 0 1
0.0462508 0 1
0.0459993 0 1
0.0457505 0 1
0.0455046 0 1
0.0452612 0 1
0.0450198 0 1
0.0447804 0 1
0.0445425 0 1
0.0443059 0 1
0.0440709 0 1
0.0438371 0 1
0.0436052 0 1
0.043376 0 1
0.0431489 0 1
0.0429232 0 1
0.0426983 0 1
0.0424751 0 1
0.0422537 0 1
0.0420341 0 1
0.0418161 0 1
0.041599 0 1
0.0413822 0 1
0.0411652 0 1
0.0409488 0 1
0.0407333 0 1
0.0405189 0 1
0.0403058 0 1
0.0400944 0 1
0.0398843 0 1
0.0396753 0 1
0.0394679 0 1
0.0392623 0 1
0.0390579 0 1
0.0388547 0 1
0.0386535 0 1
0.0384549 0 1
0.0382577 0 1
0.0380609 0 1
0.0378646 0 1
0.0376689 0 1
0.0374731 0 1
0.037277 0 1
0.0370815 0 1
0.0368862 0 1
0.0366905 0 1
0.0364948 0 1
0.0362993 0 1
0.0361039 0 1
0.0359084 0 1
0.0357133 0 1
0.0355199 0 1
0.0353283 0 1
0.0351375 0 1
0.0349478 0 1
0.0347593 0 1
0.0345719 0 1
0.0343859 0 1
0.0342023 0 1
0.0340214 0 1
0.0338428 0 1
0.0336659 0 1
0.0334906 0 1
0.0333164 0 1
0.0331432 0 1
0.032972 0 1
0.0328027 0 1
0.0326345 0 1
0.0324678 0 1
0.0323028 0 1
0.032139 0 1
0.0319758 0 1
0.0318131 0 1
0.0316516 0 1
0.0314914 0 1
0.0313316 0 1
0.0311721 0 1
0.0310138 0 1
0.0308559 0 1
0.0306985 0 1
0.0305424 0 1
0.030388 0 1
0.0302354 0 1
0.030084 0 1
0.0299336 0 1
0.0297839 0 1
0.0296355 0 1
0.0294891 0 1
0.029345 0 1
0.0292026 0 1
0.029062 0 1
0.028923 0 1
0.0287851 0 1
0.028648 0 1
0.0285118 0 1
0.028378 0 1
0.0282464 0 1
0.0281156 0 1
0.0279862 0 1
0.0278582 0 1
0.0277305 0 1
0.0276034 0 1
0.0274777 0 1
0.0273538 0 1
0.0272319 0 1
0.0271122 0 1
0.0269942 0 1
0.0268773 0 1
0.0267612 0 1
0.0266467 0 1
0.0265344 0 1
0.026424 0 1
0.0263159 0 1
0.0262098 0 1
0.0261054 0 1
0.0260027 0 1
0.0259017 0 1
0.0258021 0 1
0.0257041 0 1
0.0256071 0 1
0.0255104 0 1
0.0254145 0 1
0.0253192 0 1
0.0252247 0 1
0.0251311 0 1
0.0250381 0 1
0.0249463 0 1
0.0248562 0 1
0.0247677 0 1
0.0246808 0 1
0.0245957 0 1
0.0245123 0 1
0.0244313 0 1
0.0243525 0 1
0.024276 0 1
0.0242026 0 1
0.0241318 0 1
