#RunNum   EventNum    x(mm)    y(mm)    z(mm)
2841	391	0.188	-22.347	-1.544
2841	435	0.747	-22.423	-1.259
2841	902	-0.609	-22.631	-1.443
2841	1865	-0.232	-22.846	-1.197
2841	4147	0.552	-22.486	-1.148
2841	4631	-0.422	-23.124	-1.329
2841	5216	-0.220	-22.782	-0.998
2841	6422	0.803	-23.090	-1.046
2841	7229	0.627	-23.202	-1.462
2841	7872	0.026	-23.080	-1.036
2841	7961	0.239	-22.449	-1.361
2841	8843	0.924	-22.002	-1.455
2841	9156	-0.115	-22.836	-1.206
2841	9704	0.369	-22.295	-1.157
2841	10087	0.115	-22.773	-1.407
2841	12111	-0.111	-22.610	-1.253
2841	12629	0.067	-22.303	-0.930
2841	12876	0.731	-22.955	-1.192
2841	14346	-0.024	-22.532	-1.324
2841	14371	-0.465	-22.994	-1.132
2841	16384	0.972	-22.454	-1.321
2841	17280	-0.150	-22.211	-1.117
2841	17594	-0.693	-22.104	-1.410
2841	18034	-0.100	-22.869	-1.092
2841	20910	-0.385	-22.570	-1.358
2841	21757	1.173	-22.495	-1.418
2841	23143	0.095	-22.067	-0.951
2841	23171	0.727	-22.869	-0.967
2841	24833	-0.318	-22.811	-1.175
2841	25007	-0.086	-22.134	-1.200
2841	25129	-0.453	-21.919	-1.025
2841	26694	0.181	-22.533	-1.325
2841	28314	-0.261	-22.636	-1.408
2841	28501	0.557	-22.468	-1.531
2841	29364	-0.219	-23.165	-1.191
2841	29868	0.598	-22.833	-1.239
2841	30243	0.218	-22.912	-1.170
2841	30384	0.297	-22.834	-1.347
2841	30498	-0.421	-22.488	-0.982
2841	30707	-0.247	-22.805	-1.073
2841	30953	-0.329	-22.705	-0.928
2841	31089	0.366	-22.221	-1.333
2841	31411	-0.037	-22.155	-1.431
2841	31877	0.538	-23.096	-1.313
2841	32416	-0.683	-22.175	-1.296
2841	34331	0.604	-22.314	-1.355
2841	34357	-0.154	-22.749	-1.074
2841	35360	0.128	-22.501	-1.240
2841	35794	0.639	-22.359	-1.062
2841	38041	0.401	-22.594	-1.092
2841	39236	0.898	-22.735	-1.251
2841	39466	0.071	-22.612	-1.124
2841	40286	0.484	-22.775	-1.239
2841	42605	0.979	-22.611	-1.469
2841	42891	0.374	-23.104	-1.054
2841	44742	-0.292	-22.375	-1.583
2841	48563	-0.524	-22.531	-1.292
2841	48980	0.706	-22.455	-1.085
2841	49157	-0.061	-22.766	-1.040
2841	49550	0.959	-22.800	-1.323
2841	50150	0.218	-22.723	-1.230
2841	52669	0.497	-22.960	-1.437
2841	52863	0.247	-21.987	-0.987
2841	55635	1.029	-22.800	-1.358
2841	55797	-0.279	-22.745	-1.285
2841	56694	-0.602	-22.606	-1.427
2841	57001	-0.386	-23.212	-1.244
2841	57151	0.802	-22.622	-1.215
2841	59807	0.064	-22.160	-1.441
2841	60607	0.618	-22.676	-1.575
2841	61553	0.448	-23.001	-1.102
2841	62009	-0.471	-22.401	-1.082
2841	62024	-0.007	-22.308	-1.135
2841	62104	-0.189	-22.286	-1.164
2841	62826	-0.727	-21.749	-1.274
2841	63143	0.131	-21.472	-1.310
2841	64663	0.307	-22.570	-1.179
2841	64992	0.215	-22.140	-1.317
2841	65679	0.059	-22.597	-1.277
2841	65961	0.200	-22.633	-1.363
2841	66157	0.009	-22.719	-1.339
2841	67348	0.011	-22.766	-1.293
2841	67946	0.429	-22.683	-1.217
2841	70126	0.101	-22.700	-1.268
2841	70472	-0.139	-22.400	-1.237
2841	71533	-0.459	-22.394	-1.034
2841	72496	-0.166	-23.089	-1.568
2841	73264	-0.003	-23.171	-1.100
2841	73434	-0.161	-22.614	-1.071
2841	74684	0.607	-22.615	-1.359
2841	74743	0.038	-23.299	-1.211
2841	76606	-0.069	-22.352	-1.001
2841	77998	0.602	-22.280	-1.590
2841	78598	0.325	-23.050	-1.139
2841	79351	-0.167	-22.488	-1.105
2841	79513	0.263	-22.626	-0.863
2841	80242	-0.130	-22.573	-1.272
2841	80582	0.187	-22.553	-1.315
2841	81161	0.993	-22.405	-1.466
2841	81849	-0.252	-23.349	-1.377
2841	81936	-0.362	-22.735	-1.360
2841	82428	0.086	-22.531	-1.045
2841	83442	0.141	-22.755	-1.108
2843	31	0.382	-22.694	-1.300
2843	1136	0.336	-23.301	-1.395
2843	2221	0.279	-22.746	-1.377
2843	2540	0.380	-22.811	-1.180
2843	2884	-0.264	-22.495	-1.230
2843	2926	-0.472	-22.681	-1.004
2843	3898	-0.141	-22.619	-1.461
2843	4256	-0.156	-22.575	-1.187
2843	4463	-0.334	-23.196	-1.668
2843	5028	-0.632	-22.595	-0.953
2843	5886	0.769	-22.888	-1.087
2843	6427	0.146	-22.537	-1.165
2843	8464	0.221	-23.060	-1.373
2843	12026	0.763	-22.611	-1.148
2843	12379	-0.432	-21.736	-1.381
2843	13823	0.533	-22.982	-1.177
2843	15587	1.288	-22.536	-1.278
2843	15723	0.784	-22.668	-1.401
2843	16975	0.065	-22.630	-1.414
2843	17283	-0.065	-22.719	-1.142
2843	18434	-0.790	-22.901	-1.353
2843	18542	0.795	-22.642	-1.170
2843	19335	0.005	-22.942	-1.159
2843	20648	0.593	-22.120	-1.304
2843	20887	0.032	-22.755	-1.660
2843	21153	0.452	-22.683	-1.441
2843	21394	0.121	-22.506	-1.266
2843	21592	0.143	-23.088	-1.420
2843	22677	0.334	-22.209	-1.562
2843	23927	-0.032	-22.172	-1.402
2843	24465	-0.088	-22.027	-1.121
2843	27198	-0.205	-22.754	-1.188
2843	27702	0.307	-22.623	-1.424
2843	28868	-0.392	-23.227	-1.383
2843	28884	0.751	-22.777	-1.356
2843	29130	0.879	-22.084	-1.211
2843	29703	0.488	-23.293	-1.443
2843	32259	0.908	-23.155	-1.118
2843	32452	0.387	-21.287	-1.316
2843	32504	0.576	-22.079	-1.317
2843	33954	0.120	-22.817	-1.165
2843	35513	0.391	-22.473	-1.183
2843	36271	0.363	-23.041	-1.208
2843	36847	-0.063	-22.609	-1.244
2843	37426	0.204	-22.749	-1.123
2843	38739	-0.285	-22.498	-1.123
2843	39666	-0.897	-22.575	-1.377
2843	40041	-0.283	-22.680	-1.477
2843	40195	0.393	-22.488	-1.310
2843	41175	0.384	-23.403	-1.358
2843	41435	-0.446	-22.177	-1.389
2843	42040	0.578	-22.190	-1.603
2843	42879	-0.073	-23.044	-1.522
2843	44323	0.573	-22.571	-1.070
2843	44458	0.545	-22.274	-1.375
2843	44716	0.376	-22.744	-1.463
2843	46178	-0.297	-22.293	-1.301
2843	48488	0.169	-22.816	-1.288
2843	49895	0.593	-22.029	-1.501
2843	50794	-0.127	-22.855	-1.213
2843	52752	0.601	-22.480	-1.288
2843	53357	0.485	-22.808	-1.342
2843	53779	0.497	-22.194	-1.023
2843	55855	0.056	-22.664	-1.673
2843	56035	-0.445	-23.267	-1.425
2843	57071	-0.044	-22.747	-1.143
2843	59281	0.351	-22.503	-1.169
2843	60497	-0.469	-22.645	-1.540
2843	63310	-0.078	-22.456	-1.293
2843	65480	-4.458	-22.792	-0.776
2843	65673	0.065	-23.015	-1.340
2843	67367	0.391	-22.744	-0.970
2843	71846	0.322	-22.410	-1.439
2843	72768	0.042	-22.554	-1.302
2843	73816	0.752	-22.566	-1.497
2843	74474	0.469	-23.039	-1.371
2843	75997	0.226	-22.913	-1.208
2843	77448	0.577	-22.424	-1.376
2843	78111	0.084	-22.743	-1.260
2843	79436	0.209	-22.869	-1.318
2843	80003	-0.788	-22.892	-1.353
2843	81204	-0.602	-22.989	-1.149
2843	82174	-0.734	-22.089	-1.174
2843	82831	0.528	-22.844	-1.290
2843	83718	1.134	-22.422	-1.094
2844	68	-0.035	-22.569	-1.279
2844	1657	0.760	-22.504	-1.422
2844	1926	0.452	-22.702	-1.268
2844	2564	-0.143	-22.621	-1.234
2844	3911	0.197	-22.294	-1.541
2844	5579	0.016	-22.714	-1.333
2844	7379	0.814	-22.720	-1.399
2844	7977	-0.061	-22.787	-1.197
2844	8100	0.960	-22.296	-0.988
2844	11825	0.318	-22.735	-1.250
2844	12146	-0.018	-22.719	-1.260
2844	12419	0.076	-23.165	-1.665
2844	12583	0.827	-21.862	-1.141
2844	13984	-0.795	-22.599	-1.415
2844	14061	-0.467	-22.918	-1.055
2844	14129	0.543	-22.094	-1.058
2844	14883	0.639	-22.409	-1.295
2844	15388	0.104	-22.304	-1.145
2844	15703	0.256	-22.675	-1.205
2844	16475	0.265	-23.017	-1.132
2844	17380	0.173	-22.832	-1.014
2844	17436	0.101	-22.982	-1.586
2844	18243	0.690	-22.464	-1.140
2845	1004	0.875	-22.358	-1.514
2845	2591	-0.356	-23.093	-1.431
2845	2717	0.047	-22.191	-1.216
2845	3369	-0.501	-22.325	-1.105
2845	4207	0.396	-22.641	-1.507
2845	4256	0.454	-22.295	-1.207
2845	5353	-0.177	-23.018	-1.290
2845	5546	-0.492	-22.638	-1.534
2845	5595	0.463	-22.990	-1.283
2845	7263	0.540	-22.727	-1.273
2845	7642	0.501	-22.937	-1.271
2845	7834	0.023	-22.904	-1.543
2845	10557	0.155	-22.266	-1.499
2845	10895	0.266	-22.340	-0.867
2845	12853	-0.306	-22.302	-1.305
2845	13723	0.570	-22.781	-1.408
2845	14803	0.041	-22.569	-1.381
2845	15111	0.683	-22.962	-1.114
2845	15502	-0.449	-22.285	-1.281
2845	16273	-0.283	-22.829	-1.144
2845	16714	0.154	-22.463	-1.397
2845	18469	0.718	-22.675	-1.470
