#RunNum   EventNum    x(mm)    y(mm)    z(mm)
2841	1354	-0.499	-21.679	-1.694
2841	1357	0.959	-22.547	-0.934
2841	1361	-0.323	-22.678	-1.243
2841	1365	0.224	-22.931	-1.201
2841	1374	0.813	-22.703	-1.359
2841	1394	0.056	-22.795	-1.352
2841	1396	0.718	-22.410	-1.125
2841	1403	0.503	-23.531	-1.533
2841	1409	-0.075	-22.568	-1.133
2841	1426	0.881	-22.715	-1.390
2841	1430	0.653	-23.098	-1.200
2841	1444	-0.089	-22.513	-1.475
2841	1457	0.363	-22.591	-0.889
2841	1459	0.290	-23.121	-1.195
2841	1469	0.217	-22.554	-1.603
2841	1479	1.209	-22.854	-1.229
2841	1483	-0.153	-22.606	-1.277
2841	1496	0.077	-22.785	-1.194
2841	1500	0.207	-23.290	-1.407
2841	1517	0.084	-22.764	-1.171
2841	1527	0.253	-23.000	-1.570
2841	1531	0.753	-22.776	-1.195
2841	1533	0.603	-22.333	-1.136
2841	1535	0.389	-22.378	-1.220
2841	1540	0.166	-22.828	-1.503
2841	1544	0.568	-21.832	-1.068
2841	1550	0.146	-23.348	-1.419
2841	1584	0.115	-23.162	-1.620
2841	1587	0.520	-21.894	-1.028
2841	1588	-0.163	-21.680	-1.364
2841	1589	-0.560	-22.698	-1.174
2841	1599	0.208	-22.336	-1.442
2841	1634	0.360	-22.453	-1.273
2841	1636	-2.867	-23.937	-1.385
2841	1638	-0.115	-22.560	-1.637
2841	1639	0.104	-22.373	-1.249
2841	1653	-0.198	-23.707	-1.265
2841	1654	-0.537	-22.643	-1.227
2841	1662	-0.651	-22.579	-1.486
2841	1669	0.129	-23.047	-1.173
2841	1670	0.075	-22.644	-1.334
2841	1672	0.024	-21.874	-1.326
2841	1686	1.019	-22.798	-1.183
2841	1695	0.058	-22.110	-1.232
2841	1710	0.154	-23.731	-1.333
2841	1723	0.119	-22.971	-1.152
2841	1725	0.141	-22.935	-1.164
2841	1731	-0.020	-22.958	-1.291
2841	1740	0.150	-22.874	-1.237
2841	1753	-0.012	-22.568	-1.093
2841	1768	0.368	-22.763	-1.284
2841	1776	-0.067	-22.351	-1.052
2841	1782	0.647	-22.447	-1.230
2841	1789	0.209	-22.762	-1.525
2841	1791	-0.309	-22.265	-1.453
2841	1793	1.143	-22.748	-1.216
2841	1806	0.018	-22.364	-1.293
2841	1808	-0.207	-21.661	-1.180
2841	1816	0.283	-23.209	-1.038
2841	1817	0.221	-22.704	-1.435
2841	1827	-0.672	-22.273	-1.266
2841	1828	0.238	-22.665	-1.406
2841	1843	0.212	-23.381	-1.189
2841	1846	0.756	-22.115	-1.315
2841	1847	0.416	-22.928	-1.376
2841	1872	0.017	-22.883	-1.408
2841	1879	0.293	-22.268	-1.283
2841	1913	-0.120	-22.823	-1.043
2841	1921	0.096	-22.751	-1.530
2841	1922	0.621	-21.937	-1.428
2841	1939	-0.317	-23.420	-1.325
2841	1952	-0.207	-22.626	-1.420
2841	1960	0.130	-22.718	-0.952
2841	1961	-0.534	-22.740	-1.357
2841	1963	0.558	-22.771	-0.863
2841	1979	0.891	-22.449	-1.130
2841	1990	0.200	-22.465	-1.391
2841	1998	0.130	-22.989	-1.152
2841	2010	0.177	-22.302	-1.370
2841	2023	-0.193	-22.493	-1.306
2841	2025	1.209	-23.006	-1.548
2841	2035	-0.239	-22.607	-1.440
2841	2047	-0.618	-21.900	-1.280
2841	2052	0.084	-23.056	-1.204
2841	2063	0.648	-22.863	-1.047
2841	2068	-0.541	-22.435	-1.185
2841	2069	0.182	-23.251	-1.323
2841	2076	-0.749	-22.613	-1.055
2841	2085	-0.253	-22.978	-1.573
2841	2097	-0.128	-22.310	-1.240
2841	2118	0.048	-22.430	-1.259
2841	2119	-0.618	-23.087	-1.482
2841	2122	-0.055	-23.050	-1.209
2841	2131	0.203	-22.962	-1.321
2841	2143	0.197	-22.193	-0.756
2841	2146	1.106	-22.201	-0.972
2841	2148	0.272	-22.786	-1.074
2841	2160	0.246	-22.985	-0.889
2841	2166	0.663	-23.398	-1.207
2841	2169	0.021	-22.842	-1.203
2841	2176	0.022	-22.672	-1.200
2841	2187	0.503	-22.398	-1.328
2841	2188	-0.551	-23.334	-1.241
2841	2196	-0.362	-22.733	-1.082
2841	2202	0.202	-22.693	-1.191
2841	2222	0.440	-22.443	-1.533
2841	2225	0.386	-22.957	-1.292
2841	2240	0.555	-22.610	-1.381
2841	2242	-0.158	-22.568	-1.415
2841	2250	0.585	-22.598	-0.885
2841	2253	0.315	-22.366	-1.248
2841	2265	-0.017	-22.277	-0.982
2841	2271	-0.137	-23.146	-1.172
2841	2295	-0.671	-22.395	-1.163
2841	2306	0.441	-23.189	-1.513
2841	2308	0.672	-22.990	-1.307
2841	2322	-0.087	-21.845	-1.362
2841	2329	0.143	-22.681	-1.296
2841	2330	-0.708	-22.699	-1.616
2841	2346	-0.593	-22.998	-1.585
2841	2348	0.023	-22.748	-1.116
2841	2360	0.323	-22.629	-1.616
2841	2364	0.341	-23.051	-1.172
2841	2369	-0.039	-22.720	-1.283
2841	2371	0.215	-22.944	-1.117
2841	2400	-0.198	-22.703	-1.026
2841	2404	0.996	-22.675	-1.165
2841	2405	-0.627	-22.498	-1.292
2841	2406	-0.473	-22.776	-1.166
2841	2411	-0.432	-23.049	-1.296
2841	2414	-0.807	-22.620	-1.550
2841	2431	0.444	-23.454	-1.151
2841	2432	0.325	-22.347	-1.129
2841	2452	0.005	-22.979	-1.048
2841	2455	-0.444	-22.288	-1.314
2841	2460	1.013	-22.658	-1.087
2841	2468	-0.070	-22.410	-1.295
2841	2471	-0.449	-23.527	-1.376
2841	2481	0.150	-22.642	-1.165
2841	2484	-0.742	-22.527	-1.317
2841	2492	-0.194	-22.742	-1.243
2841	2495	-0.419	-22.592	-1.220
2841	2500	0.145	-22.499	-1.300
2841	2502	0.269	-21.953	-1.270
2841	2522	0.445	-22.834	-1.080
2841	2525	0.053	-22.547	-1.106
2841	2529	-0.337	-22.435	-1.315
2841	2543	0.721	-21.586	-1.244
2841	2563	-0.452	-23.259	-1.168
2841	2604	1.059	-22.817	-1.317
2841	2608	-0.142	-22.145	-1.234
2841	2628	-0.124	-22.244	-1.118
2841	2631	0.848	-22.110	-1.359
2841	2633	-0.196	-22.919	-1.227
2841	2635	0.461	-22.364	-1.557
2841	2636	0.494	-22.430	-1.109
2841	2640	0.301	-22.644	-1.332
2841	2648	-0.197	-22.151	-1.071
2841	2650	-0.712	-22.501	-1.264
2841	2664	-0.602	-22.585	-1.174
2841	2673	-0.062	-22.585	-1.509
2841	2684	0.325	-22.145	-1.442
2841	2695	0.444	-22.279	-1.328
2841	2702	-0.394	-22.331	-1.230
2841	2703	0.290	-22.922	-0.947
2841	2726	0.647	-23.300	-1.427
2841	2729	0.429	-25.863	-0.840
2841	2746	0.257	-22.719	-1.586
2841	2748	-0.109	-22.270	-1.167
2841	2754	-0.153	-22.731	-1.324
2841	2767	-0.191	-22.994	-1.314
2841	2778	-0.427	-22.787	-1.234
2841	2791	0.299	-22.979	-1.214
2841	2800	0.346	-22.447	-1.558
2841	2802	-0.391	-23.162	-1.486
2841	2819	0.094	-22.651	-1.379
2841	2821	1.088	-22.659	-1.173
2841	2828	0.126	-22.345	-1.270
2841	2831	0.682	-22.332	-1.427
2841	2838	0.444	-22.585	-1.404
2841	2841	-0.196	-22.731	-1.278
2841	2851	0.293	-22.349	-1.326
2841	2861	0.424	-22.875	-1.636
2841	2887	0.072	-22.188	-1.035
2841	2892	0.327	-22.570	-1.643
2841	2897	0.752	-22.418	-1.447
2841	2905	0.463	-22.487	-1.252
2841	2915	-0.162	-22.439	-1.453
2841	2925	0.423	-22.935	-1.368
2841	2927	-0.437	-22.552	-1.615
2841	2930	0.777	-21.960	-1.239
2841	2932	-0.611	-22.449	-1.147
2841	2935	0.357	-22.809	-1.284
2841	2960	0.231	-22.584	-1.407
2841	3000	0.277	-22.396	-1.592
2841	3003	-0.235	-23.034	-1.334
2841	3013	0.682	-22.841	-1.378
2841	3015	0.308	-23.325	-1.022
2841	3043	0.000	-22.645	-1.224
2841	3049	0.393	-22.450	-1.058
2841	3073	1.027	-22.697	-1.326
2841	3079	0.746	-22.890	-1.354
2841	3102	-0.215	-22.252	-1.428
2841	3117	-0.187	-22.995	-1.054
2841	3124	0.064	-22.916	-1.037
2841	3129	-0.120	-22.687	-1.608
2841	3136	0.071	-22.854	-1.394
2841	3140	-0.203	-22.631	-1.313
2841	3168	0.488	-22.753	-0.986
2841	3171	0.056	-22.574	-1.232
2841	3194	-0.114	-22.864	-1.362
2841	3198	-0.461	-22.498	-1.584
2841	3200	0.069	-22.750	-1.327
2841	3210	-0.076	-22.851	-1.404
2841	3212	0.192	-23.331	-1.207
2841	3219	0.288	-22.670	-1.521
2841	3222	1.254	-22.432	-1.254
2841	3223	0.469	-22.260	-1.541
2841	3224	0.029	-24.209	-1.192
2841	3228	0.051	-22.233	-1.121
2841	3248	-0.309	-22.943	-1.265
2841	3250	0.832	-22.344	-1.117
2841	3258	0.347	-22.254	-1.375
2841	3268	0.372	-22.687	-1.399
2841	3277	0.168	-22.727	-1.010
2841	3297	0.564	-22.859	-1.294
2841	3312	-0.020	-22.955	-1.252
2841	3325	-0.289	-22.026	-1.272
2841	3335	0.187	-22.977	-1.396
2841	3337	0.841	-22.665	-1.274
2841	3338	-0.230	-22.364	-1.556
2841	3342	1.185	-23.520	-1.346
2841	3344	0.361	-23.290	-1.286
2841	3354	0.285	-22.915	-1.509
2841	3358	-0.233	-22.351	-1.201
2841	3361	0.360	-23.117	-1.411
2841	3364	0.902	-22.641	-1.571
2841	3378	0.227	-22.760	-1.434
2841	3380	-0.052	-22.834	-1.425
2841	3383	0.696	-23.012	-1.113
2841	3390	-0.029	-23.615	-1.188
2841	3392	-0.304	-23.146	-1.428
2841	3393	0.744	-22.693	-1.275
2841	3400	-0.644	-23.106	-1.244
2841	3420	-0.224	-22.347	-1.472
2841	3423	0.512	-22.748	-1.613
2841	3433	0.039	-22.622	-1.260
2841	3440	0.404	-22.979	-1.053
2841	3446	-0.090	-23.058	-1.201
2841	3452	0.252	-22.406	-1.392
2841	3453	0.764	-22.352	-1.201
2841	3460	0.750	-22.761	-1.348
2841	3466	0.437	-22.370	-1.224
2841	3474	0.779	-22.609	-1.336
2841	3482	0.104	-22.840	-1.450
2841	3488	-0.325	-22.441	-1.392
2841	3508	0.950	-22.435	-1.242
2841	3521	-0.160	-22.001	-1.482
2841	3523	0.080	-22.611	-1.503
2841	3532	-0.278	-22.462	-1.228
2841	3537	0.763	-22.257	-1.333
2841	3539	-0.012	-23.064	-1.132
2841	3540	0.457	-22.234	-0.945
2841	3556	-0.175	-22.915	-1.574
2841	3568	-0.249	-22.670	-1.482
2841	3574	0.608	-22.478	-1.373
2841	3586	0.493	-22.893	-1.257
2841	3589	0.872	-22.707	-1.200
2841	3596	-0.168	-23.233	-1.236
2841	3607	0.889	-23.143	-1.343
2841	3612	-0.436	-22.636	-1.151
2841	3614	-0.257	-22.761	-1.455
2841	3616	0.593	-22.891	-1.497
2841	3618	0.065	-23.444	-1.364
2841	3635	0.407	-23.149	-1.045
2841	3650	-0.447	-22.816	-1.073
2841	3657	-0.218	-22.986	-1.621
2841	3663	0.621	-22.794	-1.433
2841	3669	-0.334	-22.794	-1.247
2841	3681	0.054	-22.816	-1.457
2841	3682	-0.734	-22.696	-0.930
2841	3695	0.078	-23.002	-1.321
2841	3701	-0.005	-23.527	-1.032
2841	3746	-0.459	-22.998	-1.124
2841	3748	-0.356	-22.766	-1.576
2841	3751	-0.059	-22.373	-0.921
2841	3756	0.279	-22.333	-1.328
2841	3770	1.036	-22.615	-1.467
2841	3785	-0.393	-22.415	-1.496
2841	3796	-0.835	-22.804	-1.376
2841	3797	-0.116	-23.036	-1.100
2841	3811	0.114	-22.330	-1.179
2841	3816	0.766	-22.430	-1.363
2841	3829	0.925	-22.776	-1.222
2841	3842	-0.655	-22.563	-1.124
2841	3868	0.169	-22.787	-1.646
2841	3878	0.122	-22.969	-1.148
2841	3882	-0.062	-22.907	-1.259
2841	3900	0.931	-22.732	-1.070
2841	3908	-0.020	-22.160	-1.208
2841	3913	-0.410	-22.282	-1.207
2841	3917	0.131	-22.630	-1.265
2841	3921	0.022	-22.446	-1.538
2841	3925	0.339	-22.935	-1.171
2841	3948	0.205	-22.491	-1.541
2841	3949	-0.479	-22.641	-1.459
2841	3950	0.164	-22.896	-1.405
2841	3953	0.542	-22.539	-1.094
2841	3968	0.356	-22.304	-1.627
2841	3970	-0.314	-22.661	-1.313
2841	3983	0.400	-22.969	-1.367
2841	3990	0.315	-22.495	-1.528
2841	3993	0.046	-23.099	-1.265
2841	4008	0.151	-22.681	-1.472
2841	4024	0.049	-23.099	-1.185
2841	4037	0.781	-22.970	-1.495
2841	4042	0.618	-22.922	-1.274
2841	4066	-0.888	-22.920	-1.271
2841	4078	-0.052	-22.473	-1.074
2841	4089	0.294	-22.380	-1.307
2841	4091	-0.893	-23.204	-1.213
2841	4100	-0.198	-22.462	-1.492
2841	4114	-0.102	-22.258	-1.368
2841	4125	0.366	-22.646	-1.237
2841	4147	0.552	-22.486	-1.148
2841	4149	0.080	-22.561	-1.484
2841	4150	0.198	-23.341	-1.270
2841	4160	-0.304	-23.153	-1.143
2841	4182	0.768	-22.804	-1.304
2841	4183	0.130	-22.497	-1.477
2841	4185	-0.383	-23.070	-1.500
2841	4186	0.153	-22.425	-1.275
2841	4187	0.296	-22.811	-1.309
2841	4188	0.472	-23.204	-1.446
2841	4197	0.523	-22.522	-1.551
2841	4201	0.644	-21.829	-1.571
2841	4205	0.326	-23.033	-1.157
2841	4207	0.193	-22.128	-1.137
2841	4210	-0.009	-22.415	-1.689
2841	4218	0.354	-22.358	-0.866
2841	4226	0.423	-22.550	-1.170
2841	4230	-0.305	-22.526	-1.233
2841	4239	0.358	-23.076	-1.140
2841	4255	0.442	-22.904	-1.499
2841	4256	0.193	-22.787	-1.250
2841	4272	0.975	-22.604	-1.210
2841	4273	-0.388	-22.309	-1.471
2841	4283	0.480	-23.084	-1.173
2841	4290	0.544	-22.410	-1.417
2841	4302	-0.075	-22.294	-1.340
2841	4316	-0.631	-22.201	-1.194
2841	4317	-0.072	-22.726	-1.441
2841	4321	0.039	-22.488	-0.996
2841	4326	-0.524	-22.770	-1.209
2841	4331	0.820	-22.887	-1.283
2841	4333	-0.744	-22.930	-1.478
2841	4353	0.138	-23.059	-1.315
2841	4361	-0.131	-22.892	-1.063
2841	4362	0.341	-23.413	-1.097
2841	4364	0.418	-22.647	-1.175
2841	4367	1.028	-22.817	-1.201
2841	4383	0.692	-21.818	-1.198
2841	4384	0.157	-22.856	-1.292
2841	4404	0.555	-22.177	-1.288
2841	4408	0.385	-22.905	-1.218
2841	4412	-0.270	-22.997	-1.496
2841	4416	0.353	-22.256	-1.509
2841	4430	0.263	-22.306	-1.464
2841	4434	0.574	-22.991	-1.320
2841	4451	-0.000	-23.192	-1.431
2841	4459	-0.286	-23.525	-1.562
2841	4470	0.408	-22.954	-1.246
2841	4471	0.302	-22.738	-1.428
2841	4473	-0.185	-22.810	-1.083
2841	4564	-0.588	-22.590	-1.262
2841	4568	0.089	-22.796	-0.973
2841	4574	-0.598	-22.077	-1.392
2841	4583	0.562	-22.786	-1.273
2841	4590	-0.175	-22.952	-1.305
2841	4591	-0.123	-23.331	-1.007
2841	4593	-0.198	-22.672	-1.022
2841	4618	-1.628	-22.661	-1.191
2841	4633	-0.521	-21.648	-1.358
2841	4638	1.287	-22.225	-1.400
2841	4644	-0.249	-22.383	-1.141
2841	4648	-0.390	-22.300	-1.259
2841	4653	0.022	-22.192	-1.399
2841	4657	-0.355	-22.938	-1.212
2841	4660	0.068	-23.246	-1.347
2841	4673	-0.060	-22.122	-1.141
2841	4686	-0.368	-22.658	-1.637
2841	4696	0.271	-22.754	-1.611
2841	4703	0.679	-22.747	-0.886
2841	4710	0.086	-22.267	-1.282
2841	4721	0.318	-22.066	-0.983
2841	4723	-0.387	-22.807	-1.159
2841	4730	0.756	-22.124	-1.039
2841	4731	-0.639	-23.246	-1.307
2841	4735	-0.262	-22.662	-1.274
2841	4744	0.174	-22.607	-1.619
2841	4757	0.268	-22.650	-1.452
2841	4760	0.756	-22.979	-1.069
2841	4768	0.149	-22.499	-1.339
2841	4772	-0.089	-22.829	-0.989
2841	4776	0.346	-23.115	-1.049
2841	4789	0.425	-22.675	-1.092
2841	4817	0.368	-22.549	-1.448
2841	4820	0.127	-22.641	-1.311
2841	4833	-0.271	-23.633	-1.267
2841	4861	0.859	-22.874	-0.859
2841	4868	0.049	-22.220	-1.382
2841	4870	0.009	-22.398	-1.364
2841	4875	-0.141	-22.647	-1.554
2841	4896	-0.732	-22.671	-0.907
2841	4903	0.043	-22.023	-1.136
2841	4918	-1.751	-22.645	-1.102
2841	4921	0.036	-22.012	-1.106
2841	4933	0.771	-21.885	-1.077
2841	4945	-0.000	-22.758	-1.146
2841	4946	1.156	-22.822	-1.261
2841	4949	-0.136	-22.885	-1.225
2841	4951	0.303	-23.094	-1.197
2841	4962	0.128	-22.357	-1.066
2841	4963	-0.142	-23.000	-1.241
2841	4971	0.657	-22.119	-1.302
2841	4978	-0.369	-23.490	-1.287
2841	4984	0.243	-23.326	-1.248
2841	4997	-0.112	-23.938	-1.170
2841	5001	0.378	-22.640	-1.433
2841	5002	0.143	-23.185	-1.475
2841	5004	0.254	-22.450	-1.367
2841	5006	0.545	-23.521	-1.195
2841	5019	0.751	-22.272	-1.362
2841	5023	0.039	-22.853	-1.344
2841	5024	-0.036	-22.963	-1.357
2841	5030	-0.659	-22.586	-1.410
2841	5040	-0.504	-25.926	-0.696
2841	5044	0.715	-22.134	-1.325
2841	5055	-6.933	-19.591	-0.696
2841	5058	-0.282	-22.017	-1.359
2841	5060	0.956	-23.069	-1.188
2841	5062	0.046	-21.954	-1.443
2841	5063	-0.086	-23.517	-1.613
2841	5068	-0.297	-22.634	-1.123
2841	5073	0.230	-22.618	-1.382
2841	5076	-0.214	-22.858	-1.696
2841	5082	1.187	-23.693	-1.074
2841	5087	-0.645	-22.934	-1.093
2841	5088	0.453	-22.887	-1.249
2841	5101	-0.582	-22.459	-1.676
2841	5111	0.239	-23.200	-1.307
2841	5112	0.777	-22.239	-0.984
2841	5119	-0.951	-22.269	-1.331
2841	5120	0.549	-21.695	-1.429
2841	5124	0.217	-22.871	-1.140
2841	5126	-0.041	-22.360	-1.256
2841	5162	0.080	-22.164	-1.411
2841	5180	-0.250	-22.745	-1.404
2841	5195	-0.306	-22.925	-1.290
2841	5197	-0.295	-22.924	-1.131
2841	5201	-0.281	-22.805	-1.339
2841	5207	-0.244	-22.472	-1.317
2841	5210	-0.350	-21.253	-1.277
2841	5218	0.437	-22.704	-1.357
2841	5221	0.081	-22.846	-1.423
2841	5222	-0.300	-22.990	-1.213
2841	5234	0.447	-22.422	-1.116
2841	5250	0.089	-22.319	-1.527
2841	5281	0.858	-22.156	-1.231
2841	5323	0.008	-22.729	-1.226
2841	5368	-0.249	-22.849	-1.130
2841	5391	0.560	-22.553	-1.385
2841	5396	-0.313	-22.782	-1.650
2841	5397	0.558	-22.373	-1.152
2841	5410	-0.485	-22.420	-1.013
2841	5419	0.565	-22.875	-1.170
2841	5425	-0.017	-22.360	-1.136
2841	5429	0.309	-23.084	-0.963
2841	5430	0.231	-23.048	-1.589
2841	5466	0.073	-22.768	-1.077
2841	5478	0.091	-22.890	-1.310
2841	5489	0.379	-22.605	-1.299
2841	5518	0.296	-22.598	-1.152
2841	5523	0.842	-22.930	-1.551
2841	5544	0.283	-23.055	-1.071
2841	5555	0.010	-22.745	-1.305
2841	5560	0.389	-21.725	-1.503
2841	5563	0.254	-22.498	-1.346
2841	5566	0.369	-21.942	-1.045
2841	5586	0.329	-22.713	-1.071
2841	5587	0.804	-22.676	-1.231
2841	5589	-0.598	-23.090	-1.503
2841	5604	-0.019	-22.460	-1.202
2841	5621	0.179	-22.886	-1.592
2841	5634	-0.376	-23.190	-1.135
2841	5650	0.049	-22.666	-1.360
2841	5652	0.250	-21.986	-1.300
2841	5673	-3.533	-22.131	-1.019
2841	5676	0.907	-22.731	-1.405
2841	5691	0.426	-22.681	-1.416
2841	5696	-0.303	-22.518	-1.189
2841	5705	0.112	-23.055	-1.171
2841	5718	0.328	-21.317	-1.159
2841	5725	0.449	-22.353	-1.268
2841	5733	0.215	-22.534	-1.035
2841	5737	-0.358	-22.371	-1.619
2841	5740	-0.682	-22.827	-1.145
2841	5746	0.767	-22.684	-1.208
2841	5763	0.215	-23.004	-1.329
2841	5766	0.363	-22.326	-0.844
2841	5775	0.704	-23.049	-1.018
2841	5776	-0.691	-22.406	-1.256
2841	5782	-0.318	-22.324	-1.478
2841	5795	-0.618	-23.150	-1.601
2841	5797	-0.506	-21.369	-1.507
2841	5807	-0.158	-22.386	-1.124
2841	5808	-0.018	-22.888	-1.197
2841	5810	0.275	-22.068	-1.565
2841	5811	0.276	-22.604	-1.328
2841	5815	0.589	-22.617	-1.295
2841	5825	0.363	-22.583	-1.199
2841	5836	-0.138	-22.682	-1.194
2841	5841	0.348	-22.651	-1.539
2841	5846	0.066	-22.654	-1.196
2841	5847	0.863	-22.344	-1.473
2841	5871	0.902	-23.122	-1.369
2841	5883	0.437	-22.632	-1.445
2841	5887	0.246	-22.417	-1.461
2841	5891	0.630	-22.735	-1.552
2841	5894	0.612	-22.285	-1.154
2841	5923	0.080	-23.067	-1.470
2841	5930	0.502	-22.706	-1.301
2841	5938	0.269	-22.497	-1.386
2841	5943	-0.041	-22.982	-1.348
2841	5944	0.179	-22.842	-1.360
2841	5946	0.094	-22.516	-1.592
2841	5955	0.800	-23.665	-1.215
2841	5962	-0.119	-22.942	-1.171
2841	5966	-0.344	-22.171	-1.374
2841	5984	0.904	-22.948	-1.207
2841	5989	0.204	-22.810	-1.501
