132 50 124 50 300 10
1	181
13	6	1.627902e+03	-5.230294e+02	1.010496e+04
13	6	-3.032249e+03	-3.009738e+02	1.426744e+03
11	3	7.397464e+02	7.180106e+02	8.512342e+03
7	4	1.515319e+03	-9.671851e+01	5.280459e+03
7	3	1.733132e+02	-4.452982e+02	3.035746e+03
6	2	-3.934957e+02	-7.476022e+02	2.620486e+03
4	2	5.927324e+02	2.595831e+02	1.616312e+03
4	2	-5.060007e+02	2.925283e+02	4.992528e+02
3	1	-1.186224e+01	-1.059263e+02	7.444537e+02
3	1	-5.298551e+02	4.677180e+01	1.085573e+03
3	1	8.428007e+01	3.136966e+02	2.492189e+03
3	1	-3.226672e+01	7.265690e+02	1.920540e+03
3	1	-1.140049e+03	5.934105e+00	-4.078073e+02
2	1	2.359176e+01	3.131466e+02	9.115814e+01
2	1	3.002529e+02	-2.725677e+02	2.055735e+03
2	1	-3.358336e+02	3.574476e+02	5.894343e+02
2	1	2.376301e+02	-6.775796e+01	8.303359e+02
2	1	-6.765936e+01	2.428139e+02	-2.270840e+02
2	1	1.390039e+02	-1.541705e+02	7.948463e+02
2	1	2.130929e+01	3.035241e+02	2.896572e+02
2	1	2.748375e+02	-7.061222e+02	1.294995e+03
1	1	3.090163e+02	-1.603105e+02	4.509392e+02
1	1	3.023679e+02	-6.968738e+01	8.181196e+02
1	1	1.697003e+02	-3.688884e+01	8.625500e+02
1	1	8.745295e+01	3.254376e+02	3.181180e+02
1	1	-5.937708e+01	1.390506e+02	8.863791e+01
1	1	-2.825613e+01	-8.304242e+00	9.031974e+02
1	1	1.308214e+02	4.672465e+01	6.809115e+02
1	1	3.389218e+01	-1.291518e+01	1.033821e+03
1	1	-7.791939e+01	-1.130214e+02	-1.358615e+02
1	1	-1.896591e+00	-4.760644e+02	5.085594e+02
1	1	6.373765e+01	3.721321e+01	4.973746e+02
1	1	-1.133311e+02	1.696308e+00	2.110018e+02
1	1	1.483599e+02	1.830756e+02	3.969453e+02
1	1	4.432698e+01	1.680312e+02	7.264153e+02
1	1	1.003083e+02	5.993138e+01	7.303527e+02
1	1	-2.033820e+02	2.241400e+02	1.923960e+02
