7.48069 -241.382 -200
7.48041 -241.382 -199.99
7.48012 -241.382 -199.98
7.47984 -241.382 -199.97
7.47956 -241.382 -199.96
7.47927 -241.382 -199.95
7.47899 -241.382 -199.94
7.47871 -241.382 -199.93
7.47842 -241.382 -199.92
7.47814 -241.382 -199.91
7.47786 -241.382 -199.9
7.47757 -241.382 -199.89
7.47729 -241.382 -199.88
7.47701 -241.382 -199.87
7.47672 -241.382 -199.86
7.47644 -241.382 -199.85
7.47616 -241.382 -199.84
7.47587 -241.382 -199.83
7.47559 -241.382 -199.82
7.47531 -241.382 -199.81
7.47502 -241.382 -199.8
7.47474 -241.382 -199.79
7.47446 -241.382 -199.78
7.47417 -241.382 -199.77
7.47389 -241.382 -199.76
7.4736 -241.382 -199.75
7.47332 -241.382 -199.74
7.47304 -241.382 -199.73
7.47275 -241.382 -199.72
7.47247 -241.382 -199.71
7.47219 -241.382 -199.7
7.4719 -241.382 -199.69
7.47162 -241.382 -199.68
7.47134 -241.382 -199.67
7.47105 -241.382 -199.66
7.47077 -241.382 -199.65
7.47049 -241.382 -199.64
7.4702 -241.382 -199.63
7.46992 -241.382 -199.62
7.46964 -241.382 -199.61
7.46935 -241.382 -199.6
7.46907 -241.382 -199.59
7.46878 -241.382 -199.58
7.4685 -241.382 -199.57
7.46822 -241.382 -199.56
7.46793 -241.382 -199.55
7.46765 -241.382 -199.54
7.46737 -241.382 -199.53
7.46708 -241.382 -199.52
7.4668 -241.382 -199.51
7.46652 -241.382 -199.5
7.46623 -241.382 -199.49
7.46595 -241.382 -199.48
7.46566 -241.382 -199.47
7.46538 -241.382 -199.46
7.4651 -241.382 -199.45
7.46481 -241.382 -199.44
7.46453 -241.382 -199.43
7.46425 -241.382 -199.42
7.46396 -241.382 -199.41
7.46368 -241.382 -199.4
7.46339 -241.382 -199.39
7.46311 -241.382 -199.38
7.46283 -241.382 -199.37
7.46254 -241.382 -199.36
7.46226 -241.382 -199.35
7.46198 -241.382 -199.34
7.46169 -241.382 -199.33
7.46141 -241.382 -199.32
7.46112 -241.382 -199.31
7.46084 -241.382 -199.3
7.46056 -241.382 -199.29
7.46027 -241.382 -199.28
7.45999 -241.382 -199.27
7.4597 -241.382 -199.26
7.45942 -241.382 -199.25
7.45914 -241.382 -199.24
7.45885 -241.382 -199.23
7.45857 -241.382 -199.22
7.45829 -241.382 -199.21
7.458 -241.382 -199.2
7.45772 -241.382 -199.19
7.45743 -241.382 -199.18
7.45715 -241.382 -199.17
7.45687 -241.382 -199.16
7.45658 -241.382 -199.15
7.4563 -241.382 -199.14
7.45601 -241.382 -199.13
7.45573 -241.382 -199.12
7.45545 -241.382 -199.11
7.45516 -241.382 -199.1
7.45488 -241.382 -199.09
7.45459 -241.382 -199.08
7.45431 -241.382 -199.07
7.45403 -241.382 -199.06
7.45374 -241.382 -199.05
7.45346 -241.382 -199.04
7.45317 -241.382 -199.03
7.45289 -241.382 -199.02
7.45261 -241.382 -199.01
7.45232 -241.382 -199
7.45204 -241.382 -198.99
7.45175 -241.382 -198.98
7.45147 -241.382 -198.97
7.45119 -241.382 -198.96
7.4509 -241.382 -198.95
7.45062 -241.382 -198.94
7.45033 -241.382 -198.93
7.45005 -241.382 -198.92
7.44977 -241.382 -198.91
7.44948 -241.382 -198.9
7.4492 -241.382 -198.89
7.44891 -241.382 -198.88
7.44863 -241.382 -198.87
7.44834 -241.382 -198.86
7.44806 -241.382 -198.85
7.44778 -241.382 -198.84
7.44749 -241.382 -198.83
7.44721 -241.382 -198.82
7.44692 -241.382 -198.81
7.44664 -241.382 -198.8
7.44636 -241.382 -198.79
7.44607 -241.382 -198.78
7.44579 -241.382 -198.77
7.4455 -241.382 -198.76
7.44522 -241.382 -198.75
7.44493 -241.382 -198.74
7.44465 -241.382 -198.73
7.44437 -241.382 -198.72
7.44408 -241.382 -198.71
7.4438 -241.382 -198.7
7.44351 -241.382 -198.69
7.44323 -241.382 -198.68
7.44294 -241.382 -198.67
7.44266 -241.382 -198.66
7.44238 -241.382 -198.65
7.44209 -241.382 -198.64
7.44181 -241.382 -198.63
7.44152 -241.382 -198.62
7.44124 -241.382 -198.61
7.44095 -241.382 -198.6
7.44067 -241.382 -198.59
7.44039 -241.382 -198.58
7.4401 -241.382 -198.57
7.43982 -241.382 -198.56
7.43953 -241.382 -198.55
7.43925 -241.382 -198.54
7.43896 -241.382 -198.53
7.43868 -241.382 -198.52
7.4384 -241.382 -198.51
7.43811 -241.382 -198.5
7.43783 -241.382 -198.49
7.43754 -241.382 -198.48
7.43726 -241.382 -198.47
7.43697 -241.382 -198.46
7.43669 -241.382 -198.45
7.4364 -241.382 -198.44
7.43612 -241.382 -198.43
7.43584 -241.382 -198.42
7.43555 -241.382 -198.41
7.43527 -241.382 -198.4
7.43498 -241.382 -198.39
7.4347 -241.382 -198.38
7.43441 -241.382 -198.37
7.43413 -241.382 -198.36
7.43384 -241.382 -198.35
7.43356 -241.382 -198.34
7.43328 -241.382 -198.33
7.43299 -241.382 -198.32
7.43271 -241.382 -198.31
7.43242 -241.382 -198.3
7.43214 -241.382 -198.29
7.43185 -241.382 -198.28
7.43157 -241.382 -198.27
7.43128 -241.382 -198.26
7.431 -241.382 -198.25
7.43071 -241.382 -198.24
7.43043 -241.382 -198.23
7.43015 -241.382 -198.22
7.42986 -241.382 -198.21
7.42958 -241.382 -198.2
7.42929 -241.382 -198.19
7.42901 -241.382 -198.18
7.42872 -241.382 -198.17
7.42844 -241.382 -198.16
7.42815 -241.382 -198.15
7.42787 -241.382 -198.14
7.42758 -241.382 -198.13
7.4273 -241.382 -198.12
7.42701 -241.382 -198.11
7.42673 -241.382 -198.1
7.42645 -241.382 -198.09
7.42616 -241.382 -198.08
7.42588 -241.382 -198.07
7.42559 -241.382 -198.06
7.42531 -241.382 -198.05
7.42502 -241.382 -198.04
7.42474 -241.382 -198.03
7.42445 -241.382 -198.02
7.42417 -241.382 -198.01
7.42388 -241.382 -198
7.4236 -241.382 -197.99
7.42331 -241.382 -197.98
7.42303 -241.382 -197.97
7.42274 -241.382 -197.96
7.42246 -241.382 -197.95
7.42217 -241.382 -197.94
7.42189 -241.382 -197.93
7.4216 -241.382 -197.92
7.42132 -241.382 -197.91
7.42104 -241.382 -197.9
7.42075 -241.382 -197.89
7.42047 -241.382 -197.88
7.42018 -241.382 -197.87
7.4199 -241.382 -197.86
