-0.612495   -205.52  -300
-0.612495  -205.52  0.000986044
-0.61271  -205.52  0.00555099
-0.613255  -205.52  0.01715
-0.613633  -205.52  0.0252137
-0.613803  -205.52  0.0288196
-0.614098  -205.52  0.0351047
-0.614502  -205.52  0.0437057
-0.614916  -205.52  0.0525167
-0.615128  -205.52  0.0570371
-0.615765  -205.52  0.0705923
-0.616719  -205.52  0.090901
-0.617299  -205.52  0.103235
-0.617528  -205.52  0.108126
-0.617708  -205.52  0.111954
-0.617855  -205.52  0.115083
-0.618032  -205.52  0.118851
-0.618277  -205.52  0.124066
-0.618873  -205.52  0.136748
-0.619869  -205.52  0.157944
-0.620495  -205.52  0.171264
-0.62147  -205.521  0.192016
-0.622447  -205.521  0.212806
-0.622628  -205.521  0.216667
-0.623438  -205.521  0.233901
-0.62434  -205.521  0.2531
-0.624556  -205.521  0.257703
-0.62493  -205.521  0.265658
-0.626481  -205.521  0.298657
-0.628006  -205.521  0.331128
-0.628334  -205.521  0.338091
-0.628448  -205.521  0.340531
-0.628957  -205.521  0.351349
-0.630001  -205.521  0.373563
-0.630771  -205.521  0.389959
-0.631064  -205.521  0.396198
-0.631501  -205.521  0.405479
-0.632117  -205.521  0.418605
-0.632711  -205.521  0.431236
-0.633047  -205.521  0.438372
-0.633793  -205.521  0.45425
-0.634595  -205.521  0.471325
-0.634912  -205.521  0.478051
-0.635294  -205.521  0.486198
-0.635561  -205.521  0.49188
-0.636319  -205.521  0.508006
-0.636981  -205.521  0.522091
-0.637648  -205.521  0.536273
-0.638309  -205.521  0.550337
-0.638951  -205.521  0.563985
-0.63962  -205.521  0.578218
-0.640111  -205.521  0.588661
-0.641228  -205.521  0.612429
-0.642248  -205.521  0.634122
-0.642652  -205.521  0.642724
-0.643074  -205.521  0.651692
-0.64371  -205.521  0.665215
-0.644239  -205.521  0.676466
-0.644739  -205.521  0.687108
-0.645105  -205.521  0.694892
-0.645868  -205.521  0.711116
-0.646884  -205.521  0.732723
-0.647549  -205.521  0.746855
-0.647906  -205.521  0.754451
-0.648833  -205.521  0.774147
-0.650001  -205.521  0.798989
-0.650419  -205.522  0.807888
-0.65078  -205.522  0.815555
-0.652145  -205.522  0.844572
-0.653386  -205.522  0.870965
-0.654067  -205.522  0.885442
-0.655278  -205.522  0.911175
-0.656394  -205.522  0.934898
-0.657435  -205.522  0.957035
-0.658091  -205.522  0.970982
-0.659054  -205.522  0.991448
-0.660135  -205.522  1.01443
-0.660642  -205.522  1.0252
-0.661168  -205.522  1.03639
-0.661474  -205.522  1.04291
-0.661897  -205.522  1.05188
-0.662244  -205.522  1.05925
-0.662352  -205.522  1.06155
-0.662483  -205.522  1.06434
-0.664157  -205.522  1.09992
-0.665901  -205.522  1.137
-0.666093  -205.522  1.14107
-0.666193  -205.522  1.1432
-0.666784  -205.522  1.15575
-0.667484  -205.522  1.17063
-0.667951  -205.522  1.18055
-0.668543  -205.522  1.19313
-0.668889  -205.522  1.20048
-0.669251  -205.522  1.20817
-0.669564  -205.522  1.21481
-0.66966  -205.522  1.21686
-0.670123  -205.522  1.2267
-0.670791  -205.522  1.24089
-0.671717  -205.522  1.26056
-0.672381  -205.522  1.27468
-0.673136  -205.522  1.29072
-0.674266  -205.522  1.31472
-0.674648  -205.522  1.32283
-0.674903  -205.522  1.32826
-0.675596  -205.522  1.34298
-0.676154  -205.522  1.35484
