-0.661234  -205.522  0.00311155
-0.661542  -205.522  0.00918146
-0.66234  -205.522  0.0249285
-0.66341  -205.522  0.0460315
-0.663862  -205.522  0.0549306
-0.664276  -205.522  0.0631009
-0.66512  -205.522  0.0797407
-0.665652  -205.522  0.0902271
-0.666016  -205.522  0.0974185
-0.666311  -205.522  0.103235
-0.666336  -205.522  0.103721
-0.666507  -205.522  0.107098
-0.666704  -205.522  0.110971
-0.667251  -205.522  0.121766
-0.668375  -205.522  0.143932
-0.669205  -205.522  0.160292
-0.669521  -205.522  0.166517
-0.669991  -205.522  0.175778
-0.670655  -205.522  0.188875
-0.671294  -205.522  0.201478
-0.671655  -205.522  0.208599
-0.672459  -205.522  0.224442
-0.673323  -205.522  0.24148
-0.673664  -205.522  0.248192
-0.674076  -205.522  0.256321
-0.674364  -205.522  0.261991
-0.67518  -205.522  0.278082
-0.675893  -205.522  0.292136
-0.676611  -205.522  0.306287
-0.677323  -205.522  0.32032
-0.678013  -205.522  0.333938
-0.678734  -205.522  0.348141
-0.679263  -205.522  0.35856
-0.680466  -205.522  0.382277
-0.681564  -205.522  0.403923
-0.681999  -205.522  0.412506
-0.682454  -205.522  0.421455
-0.683138  -205.522  0.434948
-0.683708  -205.522  0.446175
-0.684247  -205.522  0.456793
-0.684641  -205.522  0.46456
-0.685462  -205.522  0.480749
-0.686557  -205.522  0.502309
-0.687272  -205.522  0.516411
-0.687657  -205.522  0.52399
-0.688654  -205.522  0.543643
-0.689913  -205.523  0.56843
-0.690363  -205.523  0.57731
-0.690752  -205.523  0.58496
-0.692221  -205.523  0.613914
-0.693558  -205.523  0.640249
-0.694291  -205.523  0.654695
-0.695595  -205.523  0.680372
-0.696796  -205.523  0.704043
-0.697918  -205.523  0.726132
-0.698624  -205.523  0.740049
-0.699661  -205.523  0.760471
-0.700825  -205.523  0.783407
-0.701371  -205.523  0.794154
-0.701938  -205.523  0.805317
-0.702268  -205.523  0.811816
-0.702722  -205.523  0.820773
-0.703096  -205.523  0.828128
-0.703212  -205.523  0.830418
-0.703354  -205.523  0.833206
-0.705156  -205.523  0.868705
-0.707035  -205.523  0.905701
-0.707241  -205.523  0.909769
-0.707349  -205.523  0.911892
-0.707985  -205.523  0.924418
-0.708739  -205.523  0.939267
-0.709241  -205.523  0.949155
-0.709879  -205.523  0.961716
-0.710252  -205.523  0.969043
-0.710642  -205.523  0.976723
-0.710978  -205.523  0.983348
-0.711082  -205.523  0.985387
-0.71158  -205.523  0.995206
-0.7123  -205.523  1.00937
-0.713297  -205.523  1.029
-0.714012  -205.523  1.04309
-0.714825  -205.523  1.05909
-0.716042  -205.523  1.08304
-0.716453  -205.523  1.09113
-0.716728  -205.523  1.09655
-0.717474  -205.523  1.11124
-0.718075  -205.523  1.12307
-0.718243  -205.523  1.12638
-0.718705  -205.523  1.13546
-0.719615  -205.524  1.15338
-0.720148  -205.524  1.16387
-0.720207  -205.524  1.16503
-0.720888  -205.524  1.17843
-0.721564  -205.524  1.19174
-0.721648  -205.524  1.1934
-0.722073  -205.524  1.20175
-0.722474  -205.524  1.20965
-0.722827  -205.524  1.21658
-0.723439  -205.524  1.22864
-0.724107  -205.524  1.24179
-0.724466  -205.524  1.24884
-0.724529  -205.524  1.25008
-0.724853  -205.524  1.25646
-0.725292  -205.524  1.26511
-0.725492  -205.524  1.26904
-0.725705  -205.524  1.27322
-0.726516  -205.524  1.28918
-0.727535  -205.524  1.30923
-0.728071  -205.524  1.31978
-0.728538  -205.524  1.32897
-0.729234  -205.524  1.34267
-0.729712  -205.524  1.35207
-0.731277  -205.524  1.38286
-0.733052  -205.524  1.41777
-0.733775  -205.524  1.432
-0.734428  -205.524  1.44485
-0.734991  -205.524  1.45592
-0.736379  -205.524  1.48323
-0.737494  -205.524  1.50516
-0.737896  -205.524  1.51307
-0.738754  -205.524  1.52994
-0.739468  -205.524  1.54399
-0.739789  -205.524  1.55029
-0.740047  -205.524  1.55536
-0.740257  -205.524  1.55951
-0.740328  -205.524  1.5609
-0.74037  -205.524  1.56173
-0.740501  -205.524  1.56431
-0.740732  -205.524  1.56884
-0.741203  -205.524  1.5781
-0.741986  -205.524  1.59351
-0.742907  -205.524  1.61161
-0.743591  -205.524  1.62508
-0.74408  -205.524  1.63469
-0.744835  -205.524  1.64954
-0.745462  -205.524  1.66186
-0.745708  -205.524  1.66669
-0.746128  -205.524  1.67496
-0.746526  -205.524  1.68278
-0.746813  -205.524  1.68843
-0.74708  -205.524  1.69367
-0.747571  -205.524  1.70333
-0.748257  -205.524  1.71683
-0.74852  -205.524  1.722
-0.748594  -205.525  1.72346
-0.748743  -205.525  1.72639
-0.749274  -205.525  1.73683
-0.749861  -205.525  1.74837
-0.75015  -205.525  1.75405
-0.751158  -205.525  1.77386
-0.752554  -205.525  1.80131
-0.753632  -205.525  1.8225
-0.7543  -205.525  1.83564
-0.754762  -205.525  1.84472
-0.755225  -205.525  1.85382
-0.755836  -205.525  1.86584
